player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Darnell Dockett,1785,DI,ARZ,15,3,3,,0,0,1,0,0,68.0,42.9,77.7,54.3,34.6,39.7,9,20,0,0,,11.1,4,0,1,0.0,0,2,0,0,0,6,794,794,31,0,0,759,0,0,430,358,0,24,29,1,0,31,0,0,0,
Randy Starks,1792,DI,MIA,16,4,2,66.7,0,0,17,0,0,53.6,60.4,78.8,65.2,54.7,37.4,11,21,0,1,15,23.1,6,0,1,55.6,2,4,0,0,0,12,810,810,61,566,0,183,0,0,488,310,0,16,16,2,3,36,0,27,21,13.5
Shaun Phillips,1819,ED,SD,16,8,2,85.7,1,2,27,3,1,73.6,62.9,48.2,69.2,48.5,52.2,7,23,0,0,29,17.1,6,1,4,103.0,6,9,1,62,2,86,835,762,0,0,393,369,0,73,428,321,9,18,21,2,7,39,0,61,57,10.2
Demorrio Williams,1822,LB,SD,14,6,0,77.8,0,0,27,0,0,73.0,66.7,78.9,67.8,49.4,71.7,3,5,2,2,31,7.7,3,0,0,93.8,21,0,0,328,1,179,357,5,0,0,5,0,1,352,52,126,22,14,30,1,27,8,2,216,102,10.3
Isaac Sopoaga,1825,DI,SF,18,4,0,,0,0,28,0,0,59.4,44.9,83.4,56.3,42.1,63.6,2,2,0,0,,7.7,2,0,0,0.0,0,2,0,0,0,1,393,393,368,13,0,10,0,0,162,230,0,16,20,1,0,6,0,0,0,
Will Allen,1832,S,PIT,14,9,0,40.0,0,1,25,0,0,61.7,64.8,82.6,52.5,70.3,57.8,2,0,0,0,31,17.6,6,2,0,57.9,4,0,0,110,4,229,423,0,0,0,0,0,263,423,12,182,46,2,19,0,10,2,0,54,39,13.5
Niko Koutouvides,1837,LB,NE,4,0,0,,0,0,19,0,0,62.2,64.7,69.1,,61.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,5,0,3,9,2,0,0,2,0,0,7,0,6,2,0,0,0,0,0,0,0,0,
Robert Geathers,1838,ED,CIN,17,3,0,50.0,0,0,7,0,0,59.3,59.6,87.2,56.3,60.2,28.5,4,17,0,0,7,20.0,6,0,0,58.3,1,4,0,3,0,16,676,672,6,193,1,472,0,4,399,261,1,20,21,1,2,25,0,7,5,7.0
Jared Allen,1847,ED,MIN,17,5,3,100.0,2,1,18,1,0,62.9,70.3,18.4,74.9,62.8,77.6,19,49,0,0,13,8.3,4,0,9,106.3,2,12,0,0,0,15,1117,1117,0,0,2,1115,0,0,716,386,0,46,39,9,2,80,0,19,15,9.5
Antonio Smith,1856,DI,HST,18,4,3,,1,2,13,1,0,67.8,73.2,35.0,76.9,58.6,79.6,11,34,0,0,,0.0,0,0,6,0.0,0,8,0,0,0,1,904,904,34,339,0,525,0,0,623,280,0,24,21,1,0,53,0,0,0,
Erik Coleman,1864,S,DET,11,7,0,68.4,0,0,11,0,0,56.5,57.1,82.5,53.8,60.2,60.7,2,1,0,1,61,13.7,7,1,0,106.3,13,0,0,110,3,266,462,0,0,0,0,0,323,462,17,179,26,11,37,1,19,3,1,235,70,18.1
Corey Williams,1897,DI,DET,7,1,0,,0,1,11,0,0,,70.8,7.4,72.4,71.5,72.3,2,1,0,0,,0.0,0,0,2,0.0,0,2,0,0,0,0,219,219,18,195,0,6,0,0,143,76,0,6,6,2,0,5,0,0,0,
Jacques Reeves,1938,CB,KC,1,0,0,83.3,0,0,16,0,0,37.4,40.6,77.4,,63.7,77.8,0,0,0,0,26,0.0,0,0,0,152.8,5,0,0,2,51,35,55,0,0,0,0,0,0,55,0,20,2,0,4,0,6,0,1,67,13,13.4
Mike Adams,1972,S,DEN,17,9,0,66.7,0,2,10,2,0,53.5,64.9,64.1,81.8,81.1,86.5,9,4,0,0,60,8.4,8,7,3,121.8,42,1,1,319,16,600,1056,0,0,0,0,0,555,1056,52,404,166,23,78,1,63,14,6,490,191,11.7
Jordan Babineaux,1980,S,TEN,15,9,0,64.7,0,0,31,0,0,51.3,58.6,53.3,87.9,72.6,70.3,2,1,0,1,59,12.6,11,4,3,106.3,33,0,0,261,16,453,763,0,0,0,0,0,405,763,7,303,81,23,67,0,51,3,4,395,204,12.0
Jabari Greer,2057,CB,NO,14,5,0,58.1,0,0,20,0,0,71.4,68.7,88.4,45.7,49.6,40.8,0,1,0,3,52,20.3,12,9,2,82.4,43,0,0,58,757,517,818,0,0,0,0,0,2,818,5,296,1,13,42,2,74,1,3,626,191,14.6
Spencer Johnson,2084,DI,BUF,14,3,2,,0,1,4,0,0,63.3,66.1,58.1,76.8,51.9,62.1,1,7,0,0,,7.1,1,0,1,0.0,0,2,0,0,0,1,264,264,6,149,0,107,0,0,141,122,0,10,10,1,0,10,0,0,0,
Tommy Kelly,2093,DI,OAK,16,7,2,,0,0,23,0,0,56.0,56.8,9.7,61.2,63.5,60.7,6,12,0,0,,5.1,2,0,9,0.0,0,1,0,0,0,6,758,758,53,612,0,93,0,0,416,336,0,24,30,6,0,19,0,0,0,
George Wilson,2210,S,BUF,16,12,0,54.2,0,1,4,0,0,73.9,80.9,86.1,74.9,85.6,86.9,1,2,0,0,53,8.2,8,4,1,94.1,13,0,0,285,15,509,897,0,0,0,0,0,549,897,17,371,48,27,77,1,24,3,1,190,95,14.6
Adam Jones,2223,CB,CIN,17,3,0,53.6,0,1,7,0,0,80.3,80.4,24.0,79.1,75.0,70.0,0,1,0,0,60,11.6,5,7,4,81.9,37,1,0,21,582,447,613,0,0,0,0,0,0,613,4,162,10,13,35,1,69,2,2,422,136,11.4
Antrel Rolle,2225,S,NYG,16,13,1,72.7,1,1,21,1,0,51.0,58.3,62.2,61.7,75.3,77.3,0,1,0,2,55,12.5,12,1,1,91.4,40,0,0,235,7,568,1015,0,0,0,0,0,518,1015,15,432,255,19,71,4,55,1,2,419,178,10.5
Carlos Rogers,2226,CB,SF,19,6,0,70.9,0,0,28,3,1,66.5,68.5,70.8,55.2,75.5,87.8,1,5,0,1,43,4.4,3,5,4,94.1,78,1,0,127,349,752,1230,0,0,0,0,0,4,1230,31,447,750,16,59,1,110,7,3,728,303,9.3
DeMarcus Ware,2228,ED,DAL,16,6,0,90.0,1,4,9,1,0,40.7,71.1,3.9,86.3,61.7,60.8,13,32,0,0,20,16.3,7,0,8,98.8,9,14,0,241,0,64,868,622,0,0,564,58,0,246,452,352,5,35,30,4,10,59,0,77,47,8.6
Shawne Merriman,2229,ED,BUF,10,5,1,,0,0,4,0,0,62.8,67.9,11.3,63.7,72.3,81.6,4,4,0,0,,0.0,0,0,2,0.0,0,1,0,82,0,7,206,124,0,1,110,13,0,82,101,98,0,8,11,3,0,9,0,0,0,
Thomas Davis Sr.,2231,LB,CAR,15,16,0,79.2,0,2,5,1,0,77.6,72.8,36.0,55.8,69.1,56.5,1,3,0,1,19,13.0,15,1,4,95.0,61,0,0,680,0,452,778,20,0,0,14,6,1,758,44,282,77,50,84,10,77,4,3,384,244,6.3
Derrick Johnson,2232,LB,KC,16,16,1,76.9,0,2,16,0,0,69.2,79.7,70.7,66.7,82.5,70.0,2,5,0,0,34,9.7,13,1,1,110.3,30,1,0,923,8,445,963,11,0,0,11,0,2,952,66,452,19,72,105,14,39,8,1,333,209,11.1
Marcus Spears,2237,DI,DAL,15,2,1,,0,0,9,0,0,60.0,57.6,84.6,55.0,58.1,57.5,0,5,0,0,,10.5,2,0,0,0.0,0,3,0,0,0,0,384,384,26,36,0,320,0,0,182,202,0,14,15,2,0,8,0,0,0,
Mike Patterson,2248,DI,PHI,5,1,0,,0,0,24,0,0,,62.0,38.9,70.3,57.2,70.3,1,5,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,0,133,133,3,127,0,3,0,0,66,67,0,3,2,0,0,7,0,0,0,
Barrett Ruud,2253,LB,HST,9,3,0,62.5,0,0,13,0,0,70.0,51.7,82.5,57.0,38.1,61.4,0,1,0,0,33,12.5,2,1,0,130.7,5,1,0,138,4,57,154,4,0,0,4,0,0,150,13,84,8,6,11,0,8,2,1,71,32,14.2
Shaun Cody,2254,DI,HST,15,2,2,,0,0,13,0,0,60.0,52.4,58.9,54.6,54.0,62.1,0,0,0,0,,6.7,1,0,1,0.0,0,0,0,0,0,0,288,288,219,49,0,20,0,0,131,157,0,10,12,0,0,0,0,0,0,
Stanford Routt,2255,CB,HST,9,1,0,64.1,1,1,13,0,0,55.0,53.7,86.7,,47.0,50.9,0,0,0,2,62,7.7,2,2,4,109.9,25,0,0,32,354,220,406,0,0,0,0,0,0,406,0,186,20,4,23,0,39,0,3,469,245,18.8
Kevin Burnett,2259,LB,MIA,16,21,0,77.6,0,1,17,0,0,62.8,71.0,78.2,69.2,75.5,75.8,6,7,0,0,27,8.8,11,5,1,103.5,45,2,0,933,6,566,1073,14,0,0,14,0,2,1059,114,393,118,53,93,2,58,15,0,513,297,11.4
Corey Webster,2260,CB,NYG,16,4,0,61.5,2,0,21,0,0,47.0,49.9,67.5,,66.7,65.6,0,0,0,4,61,9.8,6,7,6,106.6,59,0,0,67,919,592,1016,0,0,0,0,0,16,1016,0,424,14,10,51,1,96,0,8,988,330,16.7
Ronald Bartell,2267,CB,DET,7,1,0,62.9,0,0,11,0,0,52.0,55.6,86.7,70.4,65.2,73.4,1,0,0,0,46,7.4,2,5,1,132.0,22,0,0,35,364,223,413,0,0,0,0,0,0,413,2,188,14,5,24,0,35,1,4,331,95,15.0
Justin Miller,2274,S,DET,1,0,0,0.0,0,0,11,0,0,60.4,60.4,64.6,,,,0,0,0,0,,,0,0,0,39.6,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,
Jonathan Babineaux,2276,DI,ATL,18,7,3,0.0,0,0,2,2,1,60.9,61.9,87.4,58.0,61.6,37.4,4,20,0,1,,19.1,9,0,0,0.0,0,6,0,0,0,10,938,938,25,143,3,739,0,0,564,364,0,30,31,7,2,30,0,0,0,
Kelvin Hayden,2277,CB,CHI,14,6,0,59.3,0,0,6,3,0,61.5,62.0,86.1,41.0,67.5,48.1,0,0,0,1,57,16.3,7,2,0,93.2,32,0,0,46,245,296,462,0,0,0,0,0,0,462,11,155,171,8,30,0,54,0,3,401,137,12.5
Vincent Jackson,2278,WR,TB,2,0,0,,1,0,30,0,0,59.9,59.9,64.6,,,,0,0,0,0,,,0,0,3,0.0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,
Justin Tuck,2291,ED,NYG,15,6,1,100.0,1,0,21,0,0,73.0,69.3,62.9,67.2,64.0,57.1,8,20,0,0,38,10.3,4,0,2,118.8,2,4,0,29,0,14,645,616,11,131,7,467,0,29,390,241,0,24,29,0,2,32,0,45,46,22.5
Sione Pouha,2305,DI,NYJ,12,4,1,,0,0,22,0,0,57.2,67.3,83.6,55.0,68.6,78.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,6,304,304,143,156,0,5,0,0,99,199,0,16,23,0,0,1,0,0,0,
Leroy Hill,2315,LB,SEA,15,11,0,60.6,0,1,29,0,0,59.5,63.6,75.4,60.1,66.3,74.5,1,1,0,0,39,7.0,4,0,0,90.8,20,2,0,487,2,289,564,7,0,0,7,0,1,557,31,244,67,25,42,1,33,4,1,223,91,11.2
Sean Considine,2319,S,BLT,4,0,0,50.0,0,0,3,0,0,56.8,58.7,75.2,60.0,64.4,75.2,0,0,0,0,14,0.0,0,0,0,72.9,1,0,0,14,1,26,53,0,0,0,0,0,33,53,1,26,5,0,1,0,2,0,0,14,0,14.0
Travis Daniels,2321,S,KC,13,5,0,76.9,0,0,16,0,0,54.2,49.4,82.0,57.3,38.7,30.0,0,0,0,0,30,26.1,6,0,0,129.3,10,0,0,64,24,188,282,0,0,0,0,0,150,282,1,93,44,2,12,0,13,0,1,117,70,11.7
Kerry Rhodes,2340,S,ARZ,15,9,0,61.8,0,2,1,0,0,85.7,88.5,86.4,68.6,85.9,79.4,0,3,0,4,27,10.0,8,6,0,64.5,21,1,0,314,7,526,1012,1,0,1,0,0,620,1011,27,459,70,20,63,0,34,4,2,252,142,12.0
Brady Poppinga,2342,LB,DAL,3,2,0,50.0,0,0,9,0,0,58.3,45.8,80.4,54.7,44.2,77.7,0,0,0,0,6,0.0,0,1,1,56.3,1,0,0,31,0,18,54,21,0,0,21,0,0,33,4,32,2,1,5,0,2,0,0,6,0,6.0
Chris Canty,2349,DI,NYG,9,6,1,,0,0,21,0,0,54.6,71.6,83.6,73.9,66.2,76.3,5,4,0,0,,4.0,1,0,0,0.0,0,3,0,0,0,0,297,297,1,273,0,23,0,0,139,158,0,16,18,2,0,12,0,0,0,
James Sanders,2350,S,ARZ,8,4,0,100.0,0,0,1,1,1,54.9,63.4,76.7,75.3,74.8,86.7,3,0,0,0,26,0.0,0,0,0,118.8,2,0,0,18,0,76,120,0,0,0,0,0,99,120,10,34,3,0,5,0,2,3,0,46,21,23.0
Matt Giordano,2352,S,OAK,16,9,0,65.6,0,0,23,0,0,50.6,53.7,82.7,43.7,62.3,63.7,0,0,0,2,47,15.3,9,3,1,101.8,21,0,0,64,2,483,802,0,0,0,0,0,721,802,5,314,15,7,41,0,32,0,5,242,54,11.5
Trent Cole,2363,ED,PHI,16,4,1,,1,1,24,1,0,61.3,74.1,76.2,73.3,64.4,81.4,13,29,0,0,,5.3,2,0,2,0.0,0,4,0,16,0,3,736,720,0,7,11,702,0,16,432,301,0,29,32,6,0,46,0,0,0,
Gerald Sensabaugh,2374,S,DAL,15,8,0,69.6,0,1,9,0,0,62.3,59.1,85.1,46.0,50.8,54.1,0,1,0,0,48,16.9,10,2,0,100.6,16,0,0,195,5,545,951,0,0,0,0,0,681,951,6,400,70,4,41,1,23,1,0,224,94,14.0
Michael Boley,2377,LB,NYG,16,9,0,80.0,0,0,21,2,1,54.1,55.4,58.4,58.3,57.9,79.0,1,3,0,3,30,7.1,6,2,1,91.1,56,1,0,758,3,455,839,28,0,1,27,0,4,811,57,327,46,37,69,5,70,5,2,550,307,9.8
Chris Harris,2398,S,JAX,5,0,0,100.0,0,0,15,0,0,52.1,50.9,71.2,,60.0,75.2,0,0,0,0,14,0.0,0,0,0,118.8,1,0,0,2,0,12,15,0,0,0,0,0,11,15,0,3,2,0,1,0,1,0,0,14,7,14.0
C.J. Mosley,2408,DI,JAX,16,12,0,,0,1,15,3,0,58.8,73.4,87.8,67.5,69.7,79.3,5,4,0,0,,4.5,2,0,0,0.0,0,3,0,0,0,3,615,615,1,591,0,20,0,0,291,321,0,22,30,2,0,12,0,0,0,
Kevin Vickerson,2433,DI,DEN,17,3,1,100.0,0,1,10,0,0,67.0,66.6,32.4,62.5,68.7,70.7,5,8,0,0,3,5.9,2,0,4,118.8,1,2,0,0,0,6,518,518,77,322,0,118,0,0,256,256,0,26,29,4,1,15,1,3,8,3.0
Jay Ratliff,2441,DI,DAL,6,1,0,,0,0,9,0,0,70.4,60.6,30.6,67.4,49.9,54.6,6,8,0,0,,6.3,1,0,2,0.0,0,0,0,0,0,1,261,261,112,21,0,121,0,0,168,92,0,10,14,1,0,14,0,0,0,
Lorenzo Alexander,2476,ED,WAS,16,5,0,100.0,1,0,32,1,0,40.4,53.6,31.6,65.7,59.7,68.8,9,12,0,0,25,7.4,2,0,3,138.4,19,3,0,122,1,80,316,189,3,0,182,4,2,127,177,59,2,12,20,2,19,24,2,167,138,8.8
Atari Bigby,2496,S,SD,11,11,0,78.0,0,0,27,1,0,41.1,51.6,84.6,58.0,78.7,59.3,1,2,0,0,46,14.9,11,3,1,117.5,32,0,0,174,27,364,615,0,0,0,0,0,366,615,24,227,48,13,52,1,41,3,1,420,209,13.1
Chase Blackburn,2498,LB,NYG,15,15,1,71.4,0,3,21,0,0,50.9,59.0,84.2,74.9,62.1,66.1,3,2,0,1,35,11.1,10,2,0,100.2,25,3,0,771,0,358,783,5,0,0,5,0,0,778,42,383,7,35,65,3,35,8,1,344,184,13.8
Brandon Browner,2512,CB,SEA,14,4,0,55.3,2,3,29,1,0,72.5,73.9,17.8,53.4,84.7,59.4,0,0,0,3,43,12.7,8,6,7,77.6,42,0,0,77,763,538,861,0,0,0,0,0,4,861,1,322,17,10,51,3,76,0,4,517,152,12.3
Chris Carr,2526,CB,SD,1,0,0,,0,0,27,0,0,61.6,62.4,67.8,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,
Heath Farwell,2588,LB,SEA,4,1,0,100.0,0,0,29,0,0,69.8,75.1,72.6,,68.7,82.5,0,0,0,0,10,0.0,0,0,0,97.9,2,0,0,29,0,25,30,0,0,0,0,0,1,30,0,5,0,1,4,0,2,0,0,15,9,7.5
Jim Leonhard,2694,S,DEN,17,1,0,75.0,0,0,10,0,0,79.1,79.5,80.9,47.4,68.3,81.7,1,0,0,2,24,6.7,1,0,1,103.1,6,0,0,66,1,210,277,0,0,0,0,0,191,277,13,54,19,6,13,0,8,1,1,74,32,12.3
Ray Ventrone,2824,CB,CLV,3,0,0,,0,0,8,0,0,62.3,63.6,70.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,12,16,0,0,0,0,0,13,16,0,4,0,0,0,0,0,0,0,0,0,
Dimitri Patterson,2868,CB,MIA,9,2,0,59.3,1,0,17,0,0,63.9,66.8,12.7,86.8,79.5,83.4,1,2,0,0,28,2.9,1,3,3,98.4,35,0,0,38,212,313,491,0,0,0,0,0,2,491,9,169,239,10,31,0,59,3,4,344,98,9.8
Ahmad Brooks,2945,ED,SF,19,6,7,76.9,2,2,28,0,0,75.7,78.5,38.9,73.3,76.2,68.2,13,43,1,1,24,12.3,7,0,7,61.4,10,8,0,104,1,133,1163,1012,0,0,682,330,0,151,592,438,46,44,44,7,13,64,0,85,50,8.5
Mario Williams,2946,ED,BUF,16,4,3,,0,2,4,2,0,62.1,74.9,69.7,69.6,71.4,54.0,7,38,0,0,,11.1,4,0,2,0.0,0,11,0,62,0,6,929,867,0,0,58,809,0,62,535,388,0,35,28,5,0,56,0,0,0,
A.J. Hawk,2950,LB,GB,18,26,0,80.0,0,0,12,0,0,59.6,69.9,90.4,55.7,76.1,85.6,2,2,0,0,50,4.8,6,0,1,124.4,28,2,0,783,6,325,832,25,0,0,25,0,0,807,79,428,18,57,93,6,35,6,2,325,173,11.6
Michael Huff,2952,CB,OAK,16,11,0,53.3,0,0,23,0,0,65.0,68.6,88.3,42.2,80.3,56.8,0,1,0,2,64,13.6,8,9,0,92.4,48,0,0,86,705,554,945,0,0,0,0,0,79,945,6,385,75,14,40,0,90,1,6,710,303,14.8
Donte Whitner,2953,S,SF,19,21,0,77.8,0,1,28,1,0,57.7,59.8,69.7,50.6,64.3,72.7,0,0,1,1,41,12.6,14,4,1,130.6,42,0,0,176,9,778,1232,0,0,0,0,0,1010,1232,4,450,37,14,76,3,54,0,12,416,120,9.9
Ernie Sims,2954,LB,DAL,10,3,0,63.6,0,0,9,0,0,51.2,48.2,33.8,78.0,46.3,68.6,2,4,0,0,29,12.8,5,0,1,97.0,14,0,0,344,2,171,364,13,0,0,13,0,2,351,23,170,3,16,31,0,22,6,1,141,69,10.1
Haloti Ngata,2957,DI,BLT,18,5,2,,1,0,3,0,0,62.1,67.7,46.8,63.4,70.1,56.6,14,28,0,0,,10.3,6,0,5,0.0,0,6,0,0,0,6,1053,1053,137,132,0,769,0,0,608,439,0,36,47,3,0,48,0,0,0,
Kamerion Wimbley,2958,ED,TEN,16,3,0,100.0,1,1,31,1,0,65.2,65.3,66.2,70.6,51.9,78.8,4,47,0,0,28,9.1,2,0,2,118.8,1,7,0,0,0,9,911,911,0,0,2,909,0,0,546,356,0,19,17,2,1,58,0,28,22,28.0
Brodrick Bunkley,2959,DI,NO,15,5,1,,0,0,20,0,0,58.2,69.4,66.3,61.6,70.5,46.3,1,3,0,0,,12.0,3,0,1,0.0,0,3,0,0,0,1,365,365,0,358,0,7,0,0,154,210,0,16,17,1,0,7,0,0,0,
Jason Allen,2961,CB,CIN,1,0,0,100.0,0,0,7,0,0,62.0,62.1,68.1,,,75.5,0,0,0,0,10,0.0,0,0,0,95.8,2,0,0,0,2,3,3,0,0,0,0,0,0,3,0,0,1,1,2,0,2,0,0,14,4,7.0
Chad Greenway,2962,LB,MIN,17,25,0,78.7,0,0,18,1,0,65.5,63.1,62.7,64.3,58.9,73.8,1,7,0,1,64,10.8,16,3,2,104.2,74,3,0,1062,9,684,1192,2,0,0,2,0,5,1190,88,420,114,56,107,3,94,11,2,786,602,10.6
Bobby Carpenter,2963,LB,NE,2,0,0,,0,0,19,0,0,63.4,65.1,67.8,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,4,6,3,0,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,
Antonio Cromartie,2964,CB,NYJ,16,3,0,46.5,0,0,22,0,0,75.1,75.4,68.6,,70.4,58.4,0,0,1,3,41,10.0,4,12,6,70.4,40,0,0,52,905,558,1036,0,0,0,0,0,7,1036,0,478,72,10,33,1,86,0,5,511,110,12.8
Tamba Hali,2965,ED,KC,15,7,2,100.0,0,1,16,0,0,69.7,69.9,82.7,71.0,58.9,79.7,8,28,0,0,11,5.8,3,0,1,97.9,6,10,0,434,1,81,919,476,0,0,466,10,0,443,405,433,8,29,42,4,6,46,0,45,32,7.5
Manny Lawson,2967,LB,CIN,17,3,0,83.3,0,1,7,0,0,31.6,53.0,40.5,90.4,63.7,72.4,1,3,0,0,21,8.6,3,0,2,102.6,20,2,0,333,2,138,389,10,0,0,10,0,0,379,33,218,44,13,29,2,24,6,0,207,148,10.4
Johnathan Joseph,2969,CB,HST,16,4,0,56.0,1,0,13,0,0,70.3,71.5,89.2,,69.0,74.9,0,0,1,3,45,7.2,5,5,4,71.8,61,0,0,15,891,612,940,0,0,0,0,0,2,940,0,328,32,16,60,1,109,0,2,743,175,12.2
Mathias Kiwanuka,2977,ED,NYG,16,8,1,83.3,0,0,21,0,0,51.1,56.3,50.2,63.2,56.1,73.6,5,14,0,0,15,6.9,2,0,2,106.3,5,3,0,158,0,61,526,360,26,148,8,178,0,166,245,220,8,10,19,2,6,22,0,57,31,11.4
DeMeco Ryans,2978,LB,PHI,16,19,0,81.0,1,1,24,0,0,58.9,73.4,84.2,62.5,83.8,83.8,2,5,0,1,41,6.3,8,1,3,115.6,47,1,0,1020,1,511,1045,7,0,0,7,0,1,1038,67,467,16,57,99,14,58,8,4,461,348,9.8
D'Qwell Jackson,2979,LB,CLV,16,21,0,70.7,0,2,8,2,0,81.8,70.6,44.7,54.1,59.1,84.8,2,1,1,2,32,7.5,8,5,3,85.0,41,4,0,1082,5,581,1120,1,0,0,1,0,19,1119,103,436,13,42,78,2,58,7,2,374,283,9.1
Rocky McIntosh,2980,LB,SL,16,6,0,81.3,0,0,26,0,0,55.0,53.9,43.2,58.6,55.8,54.4,1,3,0,1,16,14.9,7,0,1,68.8,13,1,0,431,0,135,446,1,0,0,1,0,0,445,52,259,14,14,34,2,16,5,0,108,63,8.3
Thomas Howard,2983,LB,CIN,1,0,0,50.0,0,0,7,0,0,80.9,78.3,69.6,68.1,62.0,76.2,0,0,0,0,3,0.0,0,0,0,56.3,1,1,0,55,2,34,61,1,0,0,1,0,0,60,4,23,3,2,2,0,2,1,0,3,3,3.0
Danieal Manning,2987,S,HST,18,9,0,72.3,0,3,13,1,0,50.0,56.1,41.8,55.2,74.2,80.2,0,1,1,2,63,8.8,8,3,4,117.3,34,1,0,250,36,728,1164,0,0,0,0,0,791,1164,37,399,87,18,74,3,47,2,5,420,212,12.4
Roman Harper,2988,S,NO,16,18,0,70.8,0,1,20,0,0,30.6,41.5,87.9,53.4,67.8,72.4,1,8,0,2,88,10.2,12,6,3,101.0,46,0,0,414,3,600,1097,0,0,0,0,0,553,1097,63,434,127,21,88,4,65,9,2,663,416,14.4
Cedric Griffin,2993,CB,WAS,10,6,0,63.2,0,1,32,0,0,63.6,62.9,36.2,59.2,61.8,83.2,0,1,0,0,34,2.9,1,3,2,100.0,24,0,0,16,355,284,377,0,0,0,0,0,0,377,5,88,6,4,28,2,38,1,1,333,62,13.9
Bernard Pollard,2999,S,BLT,17,17,2,67.3,0,1,3,0,0,55.3,64.5,0.0,92.2,83.6,74.8,1,3,0,1,32,12.2,15,1,8,81.3,33,2,0,340,16,688,1223,0,0,0,0,0,751,1223,35,500,116,28,91,3,49,6,0,371,135,11.2
Richard Marshall,3003,CB,MIA,4,1,1,60.9,1,0,17,0,0,54.0,51.7,12.4,55.0,53.2,59.6,0,1,0,1,46,11.1,2,3,4,101.2,14,0,0,31,149,151,237,0,0,0,0,0,2,237,7,79,55,4,15,0,23,1,2,207,69,14.8
Tim Jennings,3007,CB,CHI,14,3,0,52.9,0,0,6,0,0,78.9,80.0,88.9,61.7,73.8,69.5,0,1,1,9,49,10.3,7,11,3,53.3,55,0,0,71,798,590,886,0,0,0,0,0,0,886,6,290,17,19,58,1,104,1,5,678,180,12.3
Darryl Tapp,3008,ED,PHI,13,4,0,100.0,0,0,24,1,0,58.6,71.0,40.1,62.1,75.9,67.2,2,3,0,0,0,5.0,1,0,2,79.2,1,1,0,3,0,3,247,244,0,3,0,241,0,3,116,128,0,10,15,1,1,6,0,0,1,0.0
James Anderson,3033,LB,CAR,12,11,0,78.1,0,0,5,0,0,56.8,51.7,77.9,51.7,49.2,66.1,1,0,0,0,29,9.5,7,3,2,105.5,25,0,0,404,1,222,518,73,0,0,72,1,1,445,38,258,39,32,56,3,32,1,1,218,147,8.7
Frostee Rucker,3036,ED,CLV,16,8,1,75.0,0,1,8,0,0,54.3,60.4,70.3,65.0,58.6,54.5,4,13,0,0,11,7.5,3,0,1,85.4,3,4,0,1,0,22,594,593,0,12,9,572,0,1,278,294,0,25,29,1,4,21,0,20,17,6.7
Jason Hatcher,3037,DI,DAL,16,12,1,,0,0,9,1,1,59.8,70.7,30.7,64.7,75.7,76.6,8,29,0,0,,4.0,2,0,5,0.0,0,5,0,0,0,4,757,757,26,27,0,688,0,0,452,301,0,30,36,3,0,42,0,0,0,
Eric Smith,3042,S,NYJ,12,4,0,42.1,0,0,22,1,0,67.6,61.5,17.2,40.0,60.2,90.0,1,1,0,1,34,0.0,0,3,1,61.7,8,0,0,201,4,178,321,0,0,0,0,0,32,321,35,108,84,2,13,1,19,2,1,132,80,16.5
Stephen Tulloch,3061,LB,DET,16,11,0,76.9,0,0,11,2,0,72.6,68.7,41.5,64.0,61.6,55.6,5,2,0,0,20,15.4,19,3,2,104.0,50,1,0,1003,3,551,1023,3,0,0,3,0,7,1020,77,395,7,55,93,7,65,8,3,350,253,7.0
Brandon Marshall,3064,WR,CHI,1,0,0,,0,0,6,0,0,60.0,60.0,62.9,,,,0,0,0,0,,,0,0,2,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
