player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jerrell Freeman,4888,LB,IND,15,32,0,74.7,0,2,14,1,0,87.9,67.5,48.2,64.3,41.7,64.8,3,10,0,0,34,11.4,16,5,3,102.4,56,4,0,837,8,469,962,94,0,0,94,0,3,868,119,374,20,51,92,6,75,17,2,526,373,9.4
Cameron Wake,4907,ED,MIA,16,3,1,33.3,1,3,17,1,0,51.5,85.8,59.1,91.0,61.5,51.6,14,39,0,0,11,13.3,4,0,3,84.7,1,12,0,14,0,32,759,743,0,2,247,494,0,16,449,278,2,27,23,1,3,65,1,11,6,11.0
Tyson Jackson,4926,DI,ATL,16,11,3,,0,0,2,0,0,61.2,67.0,59.4,64.1,65.9,77.0,2,11,0,0,,0.0,0,0,3,0.0,0,1,0,0,0,3,512,512,2,284,24,202,0,0,221,288,0,10,13,1,0,14,0,0,0,
Brian Orakpo,4936,ED,WAS,7,5,0,75.0,0,0,32,0,0,66.3,71.2,84.3,63.9,70.0,56.5,6,12,0,0,6,21.4,6,0,0,77.1,3,1,0,61,2,49,388,318,0,1,284,33,0,70,191,148,7,14,17,1,4,19,0,6,13,2.0
Malcolm Jenkins,4937,S,PHI,16,14,0,61.0,0,0,24,1,0,75.7,75.8,65.8,38.7,79.0,72.6,1,5,1,3,40,13.0,12,11,2,81.8,36,0,0,322,14,687,1158,0,0,0,0,0,603,1158,20,451,219,17,66,3,59,6,3,469,206,13.0
Brian Cushing,4938,LB,HST,14,18,0,75.0,1,1,13,0,0,58.1,58.1,58.8,70.1,53.7,52.3,9,12,0,0,43,15.2,12,2,4,128.1,18,1,0,685,1,300,725,34,0,0,34,0,0,691,111,314,4,29,49,1,24,22,2,206,171,11.4
Larry English,4939,ED,TB,12,2,0,,0,0,30,0,0,60.0,46.2,54.6,61.6,37.8,40.2,5,5,0,0,,22.2,2,0,1,0.0,0,1,0,2,0,1,254,252,0,0,3,249,0,2,146,107,0,4,5,0,0,11,0,0,0,
Robert Ayers,4941,ED,NYG,12,0,0,,0,0,21,0,0,61.2,78.6,84.8,84.8,54.2,29.5,12,29,0,0,,28.0,7,0,0,0.0,0,5,0,3,0,5,379,375,1,156,22,196,0,4,249,125,0,18,18,1,0,46,0,0,0,
Vontae Davis,4948,CB,IND,18,7,0,44.6,1,1,14,1,0,92.5,93.3,68.8,76.4,91.1,85.4,1,0,0,4,30,3.3,2,13,8,41.2,41,1,0,72,898,631,1022,0,0,0,0,0,3,1022,7,384,49,18,52,1,92,2,0,444,130,10.8
Clay Matthews,4949,ED,GB,18,7,6,80.8,1,1,12,0,0,76.6,70.5,33.3,70.8,59.7,74.4,11,31,0,1,29,11.3,7,0,5,85.4,21,13,0,631,7,194,1010,349,0,0,346,3,0,661,424,392,22,37,48,7,26,55,0,217,128,10.3
Ziggy Hood,4955,DI,JAX,16,6,0,,0,0,15,1,0,66.2,68.7,86.1,69.1,59.7,66.2,2,16,0,0,,4.0,1,0,0,0.0,0,0,0,1,0,0,419,418,1,389,0,28,0,1,209,210,0,12,18,1,0,18,0,0,0,
Louis Delmas,4956,S,MIA,13,10,0,72.2,1,0,17,2,0,63.7,65.6,60.5,64.6,67.7,58.6,0,2,1,1,21,13.5,10,2,2,96.5,13,1,0,215,11,486,834,0,0,0,0,0,509,834,22,326,99,24,54,3,18,3,2,88,49,6.8
Patrick Chung,4957,S,NE,19,11,0,61.0,0,0,19,0,0,70.9,77.6,65.5,56.1,89.3,74.5,3,3,0,1,33,11.6,11,4,3,109.5,36,0,0,437,47,557,976,5,0,0,5,0,239,971,19,400,248,35,73,4,59,6,6,421,187,11.7
James Laurinaitis,4958,LB,SL,16,26,1,76.5,0,0,26,2,0,66.7,61.0,82.5,55.4,55.1,89.4,3,10,0,0,28,5.4,6,0,0,97.8,39,4,0,1007,6,492,1042,16,0,6,7,3,7,1026,138,412,6,42,79,3,51,17,0,392,255,10.1
Rey Maualuga,4961,LB,CIN,13,16,0,73.7,0,0,7,0,0,65.0,62.6,40.4,56.8,61.2,46.7,0,4,0,1,22,17.5,14,4,1,90.1,28,0,0,452,1,210,458,2,0,0,2,0,1,456,24,224,2,30,50,6,38,4,1,263,162,9.4
Darius Butler,4964,CB,IND,17,4,0,56.5,2,3,14,1,0,70.2,69.4,87.5,50.7,59.8,32.2,2,2,0,0,63,19.4,12,7,5,94.7,35,0,0,59,53,512,744,0,0,0,0,0,85,744,16,216,547,13,46,2,62,4,3,438,208,12.5
Jairus Byrd,4965,S,NO,4,5,0,62.5,1,1,20,0,0,58.8,53.1,85.1,59.6,39.0,37.2,0,1,0,0,23,25.0,7,1,1,93.8,5,0,0,40,0,155,267,0,0,0,0,0,222,267,8,104,5,5,16,1,8,1,0,76,13,15.2
Everette Brown,4966,ED,WAS,6,0,0,100.0,0,0,32,0,0,28.9,35.9,78.3,56.9,48.4,41.4,1,4,0,0,73,16.7,1,0,0,158.3,3,0,0,3,0,6,46,43,0,0,38,5,0,3,21,19,0,1,5,0,3,5,1,101,60,33.7
Connor Barwin,4969,ED,PHI,16,11,5,65.2,1,2,24,0,0,56.3,68.8,70.5,74.6,63.5,77.1,11,29,0,0,56,5.8,3,0,3,128.6,15,16,0,255,5,238,1008,730,0,3,579,148,0,278,375,395,18,35,38,4,23,56,3,180,155,12.0
Mike Mitchell,4970,S,PIT,17,13,0,76.9,1,2,25,0,0,46.4,52.5,17.7,46.4,77.7,77.0,0,2,0,0,41,10.8,9,0,5,143.8,20,0,0,114,10,638,1010,1,0,0,1,0,851,1009,18,354,33,9,61,0,26,2,3,244,75,12.2
William Moore,4978,S,ATL,7,7,0,75.0,0,2,2,0,0,40.5,42.3,82.8,59.2,59.5,47.0,0,1,0,0,30,22.2,6,0,1,109.0,9,0,0,88,5,188,322,0,0,0,0,0,202,322,8,126,27,1,14,0,12,1,0,128,55,14.2
Paul Kruger,4980,ED,CLV,16,6,2,50.0,0,3,8,1,0,70.2,70.9,34.0,74.4,61.6,32.7,11,30,0,0,21,24.1,13,1,6,70.1,3,12,0,188,1,65,899,708,0,1,561,146,0,191,482,352,2,37,35,2,6,53,0,38,44,12.7
Sherrod Martin,4982,S,JAX,9,3,0,80.0,0,1,15,0,0,66.9,65.3,0.0,69.0,60.8,31.4,1,0,0,1,33,26.3,5,0,1,106.7,8,0,0,14,1,75,135,0,0,0,0,0,51,135,3,57,69,3,11,1,10,1,2,96,40,12.0
Sean Smith,4984,CB,KC,16,5,0,57.0,0,0,16,0,0,87.5,87.1,90.0,37.7,74.4,63.3,0,1,0,1,42,12.1,7,9,0,85.3,49,0,0,89,914,624,1038,0,0,0,0,0,2,1038,3,411,33,5,46,0,86,1,3,597,168,12.2
Sen'Derrick Marks,4985,DI,JAX,16,7,2,,1,1,15,1,0,67.0,75.3,78.4,75.3,63.3,72.2,9,20,0,0,,5.4,2,0,1,0.0,0,9,0,1,0,0,718,717,7,673,0,37,0,1,434,284,0,31,28,10,0,38,0,0,0,
Bradley Fletcher,4989,CB,PHI,15,7,0,53.0,1,1,24,1,0,46.9,53.6,88.1,,82.2,64.9,0,0,1,1,80,11.3,8,18,7,107.6,61,0,0,181,853,640,1053,0,0,0,0,0,1,1053,0,413,18,8,56,1,115,0,9,1072,362,17.6
Jason Williams,4992,LB,TB,2,1,0,100.0,0,0,30,0,0,55.6,62.4,68.8,,66.5,47.2,0,0,0,0,12,20.0,1,0,0,116.7,1,0,0,36,0,14,36,0,0,0,0,0,0,36,0,22,0,1,3,0,1,0,0,12,7,12.0
Michael Johnson,4993,ED,TB,14,6,0,,0,2,30,0,0,53.3,59.1,83.9,54.4,65.8,29.1,9,15,0,0,,21.9,7,0,0,0.0,0,4,0,0,0,7,628,628,0,4,1,623,0,0,372,249,0,17,19,3,0,28,0,0,0,
Matt Shaughnessy,4994,ED,ARZ,9,2,0,100.0,0,0,1,0,0,73.8,61.8,82.6,50.6,64.5,51.3,0,10,0,0,6,13.6,3,0,0,79.2,2,0,0,112,0,28,357,243,0,0,190,53,0,114,157,172,2,13,17,5,2,10,0,5,17,2.5
Terrance Knighton,4995,DI,DEN,17,7,3,100.0,1,0,10,0,0,66.9,75.5,72.0,56.0,81.9,56.4,6,10,0,0,8,17.1,6,0,2,100.0,1,2,0,0,0,12,566,566,13,133,0,420,0,0,317,237,0,22,22,3,1,18,0,8,2,8.0
DeAndre Levy,4999,LB,DET,17,25,0,78.1,1,0,11,0,0,58.5,70.9,62.5,72.3,83.4,68.7,1,9,0,1,43,11.8,20,2,4,98.5,82,3,1,1022,0,661,1107,15,0,0,15,0,5,1092,79,367,65,82,124,16,105,13,2,743,589,9.1
Roy Miller,5004,DI,JAX,14,7,1,,1,0,15,0,0,60.0,61.0,26.7,63.3,62.8,62.3,2,9,0,0,,6.1,2,0,4,0.0,0,2,0,1,0,0,480,479,30,441,0,8,0,1,221,259,0,23,24,4,0,13,0,0,0,
Brandon Tate,5006,WR,CIN,1,0,0,,0,0,7,0,0,,60.0,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Lardarius Webb,5011,CB,BLT,15,2,0,65.2,2,0,3,0,0,60.4,62.5,64.8,47.0,79.1,54.3,0,2,0,1,62,15.3,9,3,5,99.0,58,0,0,35,679,627,916,0,0,0,0,0,31,916,6,283,170,13,48,0,89,2,3,770,255,13.3
Chris Owens,5013,CB,KC,11,4,0,64.9,1,0,16,1,0,50.0,53.5,44.9,79.7,67.8,58.1,0,4,0,0,44,15.4,6,4,2,113.3,37,1,0,27,15,335,490,0,0,0,0,0,3,490,15,140,445,11,29,1,57,5,4,462,234,12.5
Jerraud Powers,5015,CB,ARZ,17,4,1,65.5,1,1,1,0,0,75.7,70.9,60.6,41.9,59.4,70.5,3,11,0,3,54,12.3,7,5,4,83.1,57,1,0,43,76,511,774,0,0,0,0,0,8,774,60,203,647,13,46,2,87,15,2,692,351,12.1
Rashad Johnson,5018,S,ARZ,17,9,0,75.0,0,0,1,2,0,55.2,56.9,89.5,89.7,52.1,50.8,2,4,2,4,80,16.7,19,2,0,86.4,33,1,0,242,9,704,1131,0,0,0,0,0,815,1131,17,410,65,22,86,3,44,7,1,610,353,18.5
Keenan Lewis,5019,CB,NO,16,2,0,57.1,5,0,20,0,0,51.8,50.2,29.9,60.0,50.0,41.6,0,1,0,2,40,19.2,10,9,7,97.9,52,0,0,39,832,572,899,0,0,0,0,0,1,899,1,326,27,9,40,1,91,1,7,693,270,13.3
Kaluka Maiava,5027,LB,OAK,3,4,0,66.7,0,0,23,0,0,50.1,42.8,76.8,52.3,46.7,59.0,0,0,0,0,10,10.0,1,0,0,111.8,6,0,0,92,0,37,99,6,0,0,6,0,0,93,5,57,1,2,5,1,9,0,1,37,30,6.2
Henry Melton,5028,DI,DAL,16,2,4,0.0,0,0,9,2,0,65.7,71.3,86.2,75.8,48.8,76.3,5,19,0,0,,0.0,0,0,0,39.6,0,6,0,11,0,6,424,413,0,322,11,80,0,11,309,109,0,12,8,2,1,30,0,0,0,
Victor Butler,5033,LB,IND,2,0,0,,0,0,14,0,0,61.3,62.9,74.5,57.2,64.1,,0,1,0,0,,,0,0,0,0.0,0,0,0,1,0,2,19,18,0,0,16,2,0,1,12,5,0,0,0,0,0,1,0,0,0,
Glover Quin,5035,S,DET,17,9,0,66.7,0,0,11,0,0,90.4,88.1,66.3,58.3,72.3,76.4,0,0,0,7,50,11.4,10,1,2,76.5,24,0,0,65,4,735,1100,0,0,0,0,0,954,1100,2,363,77,14,69,2,36,0,3,265,61,11.0
David Bruton,5037,S,DEN,9,5,0,73.3,0,2,10,0,0,78.7,79.1,82.1,51.9,59.3,85.1,0,1,0,0,18,0.0,0,1,1,86.0,11,0,0,54,3,162,228,0,0,0,0,0,143,228,4,62,28,6,19,1,15,1,0,82,64,7.5
Sammie Lee Hill,5038,DI,TEN,15,8,4,,1,0,31,0,0,57.9,57.4,72.3,50.5,63.5,39.8,2,8,0,0,,12.8,5,1,1,0.0,0,3,0,6,0,7,588,582,184,70,12,316,0,6,303,278,0,23,26,5,0,13,0,0,0,
Lawrence Sidbury,5049,ED,TB,1,0,0,,0,0,30,0,0,,62.6,74.2,55.5,66.4,67.4,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,21,21,0,0,0,21,0,0,13,8,0,1,1,0,0,1,0,0,0,
Greg Toler,5055,CB,IND,18,4,0,56.0,5,1,14,0,0,50.1,55.9,89.2,94.3,72.5,45.6,0,0,1,2,59,17.0,15,10,12,97.1,70,1,0,79,999,708,1166,0,0,0,0,0,36,1166,2,456,52,20,69,2,125,1,9,930,332,13.3
Jasper Brinkley,5074,LB,MIN,16,21,0,82.6,1,1,18,0,0,39.7,67.7,79.4,67.8,84.7,88.7,0,1,0,0,29,5.0,4,0,1,125.4,19,1,0,455,0,183,461,3,0,0,3,0,0,458,16,262,3,27,55,2,23,2,2,164,127,8.6
Don Carey,5101,S,DET,7,1,0,70.0,0,0,11,1,1,63.9,62.1,0.0,50.6,70.4,71.6,0,1,0,0,10,12.5,1,0,2,109.6,7,0,0,14,0,61,133,0,0,0,0,0,0,133,5,67,119,4,6,1,10,1,1,38,45,5.4
Jarius Wynn,5106,ED,BUF,11,1,2,,0,0,4,1,0,61.2,62.9,43.2,58.5,68.6,42.6,1,15,0,0,,20.0,3,0,2,0.0,0,2,0,11,0,2,311,300,0,6,130,164,0,11,185,124,0,10,11,1,0,18,0,0,0,
Brice McCain,5112,CB,PIT,14,3,0,65.5,1,0,25,1,0,63.3,63.3,1.8,41.0,84.5,58.6,0,1,1,3,45,12.1,4,1,4,76.7,38,0,0,62,191,443,659,0,0,0,0,0,5,659,19,197,400,10,26,0,58,1,1,498,255,13.1
Jason McCourty,5127,CB,TEN,16,5,0,67.2,1,2,31,1,1,59.4,62.6,89.3,43.5,74.5,90.1,0,0,0,3,50,2.3,2,8,2,90.8,84,0,0,72,954,607,1077,0,0,0,0,0,0,1077,6,464,51,16,79,2,125,0,3,1040,243,12.4
Vance Walker,5134,DI,KC,16,5,0,,0,0,16,0,0,60.2,73.6,82.6,55.5,83.8,77.3,1,8,0,0,,5.6,1,0,0,0.0,0,3,0,1,0,0,229,228,14,15,30,169,0,1,142,87,0,12,12,2,0,12,0,0,0,
Captain Munnerlyn,5140,CB,MIN,16,9,0,69.9,1,0,18,1,0,64.7,67.7,46.6,48.0,83.4,81.7,0,2,0,2,56,7.2,5,2,8,104.4,58,0,0,159,280,607,1062,0,0,0,0,0,9,1062,24,431,614,20,55,2,83,2,5,678,332,11.7
E.J. Biggers,5141,CB,WAS,14,3,0,68.9,0,0,32,0,0,44.5,44.5,42.6,43.9,63.6,44.4,0,4,0,0,38,20.7,6,3,2,133.7,31,0,0,35,53,336,452,0,0,0,0,0,10,452,15,101,354,7,20,2,45,4,5,401,223,12.9
Brad Jones,5142,LB,GB,12,2,0,64.7,0,0,12,0,0,54.9,34.9,0.0,48.5,28.9,29.2,2,1,0,0,21,31.6,6,2,5,83.2,11,0,0,177,1,115,216,26,0,0,26,0,6,190,41,60,5,5,11,1,17,3,0,111,99,10.1
Ellis Lankster,5144,CB,NYJ,1,0,0,,0,0,22,0,0,60.0,61.3,64.4,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
Jamarca Sanford,5155,S,NO,4,3,0,50.0,0,0,20,0,0,66.5,71.0,79.6,50.3,72.4,58.9,0,1,0,0,5,7.1,1,0,0,56.3,1,0,0,48,0,43,109,0,0,0,0,0,46,109,4,62,15,3,10,2,2,1,0,5,2,5.0
Ricky Jean Francois,5168,DI,IND,19,6,3,,0,0,14,1,0,68.1,62.3,64.6,49.5,69.8,60.3,3,17,0,0,,15.2,5,0,2,0.0,0,4,0,7,0,0,728,721,20,46,69,586,0,7,443,285,0,19,22,3,0,24,0,0,0,
Clinton McDonald,5173,DI,TB,13,6,1,,0,0,30,2,0,66.0,68.3,75.9,68.6,60.6,64.0,4,12,0,1,,2.9,1,0,1,0.0,0,5,0,1,0,0,619,618,0,615,0,3,0,1,356,263,0,27,28,5,0,21,0,0,0,
Chris Baker,5188,DI,WAS,15,5,0,,1,0,32,0,0,,65.5,55.1,68.7,61.6,57.9,3,21,0,0,,13.9,5,0,2,0.0,0,1,0,0,0,0,503,503,273,37,2,191,0,0,243,260,0,23,26,4,0,25,0,0,0,
Tony Carter,5191,CB,DEN,5,0,0,58.3,1,0,10,1,1,50.2,51.2,79.1,56.0,60.0,78.9,0,0,0,0,20,0.0,0,1,1,119.4,7,0,0,3,43,73,83,0,0,0,0,0,0,83,2,8,37,1,5,0,12,0,2,84,19,12.0
Desmond Bryant,5204,DI,CLV,15,9,1,,1,0,8,1,0,67.1,57.1,66.1,52.5,60.6,70.7,3,20,0,0,,2.9,1,0,2,0.0,0,6,0,2,0,3,733,731,17,84,143,487,0,2,444,286,0,22,25,4,0,29,0,0,0,
Steve McLendon,5232,DI,PIT,13,5,0,,0,0,25,0,0,54.9,73.7,60.9,58.1,80.4,66.6,1,5,0,0,,5.0,1,0,1,0.0,0,1,0,0,0,3,330,329,163,8,0,158,0,1,168,159,0,12,14,3,0,7,0,0,0,
Colt Anderson,5242,S,IND,8,0,0,,0,0,14,0,0,67.2,66.8,77.4,50.0,62.3,80.6,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,7,0,21,38,0,0,0,0,0,15,38,4,13,16,0,2,0,0,2,0,0,0,
Michael Bennett,5273,ED,SEA,19,7,0,100.0,1,1,29,0,0,67.2,81.0,0.0,81.9,82.0,52.2,18,63,0,0,1,18.0,9,0,16,79.2,1,6,0,10,0,3,1022,1011,3,249,132,627,0,11,648,371,1,37,34,13,1,87,0,1,0,1.0
Ashlee Palmer,5281,LB,DET,16,1,1,81.8,0,0,11,0,0,46.1,61.2,73.5,74.9,68.7,31.4,0,3,0,0,12,25.0,4,1,0,130.9,9,2,0,153,0,77,193,25,0,0,25,0,0,168,26,90,15,7,11,1,11,5,2,65,76,7.2
Ramon Humber,5310,LB,NO,14,8,1,80.0,0,0,20,0,0,31.4,38.3,81.4,59.8,47.9,50.8,2,3,0,0,23,14.5,8,0,0,102.5,20,1,0,338,2,214,445,88,0,0,88,0,1,357,48,183,16,18,39,1,25,6,0,215,81,10.8
Dan Skuta,5349,ED,SF,13,2,1,81.8,2,3,28,0,0,48.2,68.9,64.3,77.6,70.3,77.0,1,8,0,0,34,17.4,4,0,4,95.8,9,4,0,32,2,86,385,306,0,0,304,2,0,79,113,186,45,13,17,3,11,13,0,77,56,8.6
Reggie Walker,5351,LB,SD,6,2,0,33.3,0,0,27,0,0,41.8,35.6,21.7,50.9,42.9,29.3,4,4,0,0,13,30.0,3,0,2,47.9,1,1,0,89,0,31,143,54,0,1,52,1,0,89,64,48,0,2,5,0,3,9,0,13,16,13.0
Marcus Benard,5359,ED,ARZ,11,2,0,,0,0,1,0,0,64.6,71.9,77.6,64.6,73.3,55.7,2,4,0,0,,16.7,1,0,0,0.0,0,1,0,35,0,13,82,47,0,0,26,21,0,35,58,11,0,3,3,0,0,7,0,0,0,
C.J. Spillman,5370,S,DAL,9,2,0,50.0,0,0,9,0,0,47.8,39.7,83.2,52.8,41.5,58.5,0,0,0,0,17,18.2,2,0,1,71.9,2,0,0,24,0,52,79,0,0,0,0,0,47,79,4,23,6,2,7,0,4,0,0,27,7,13.5
Tim Jamison,5400,DI,HST,13,4,0,,1,0,13,1,0,70.9,42.5,65.3,44.6,46.8,56.4,2,9,0,0,,11.8,2,0,1,0.0,0,3,0,22,0,1,411,388,55,10,17,306,0,23,304,106,0,8,11,0,0,14,0,0,0,
Jonathan Casillas,5422,LB,NE,11,8,0,81.3,0,1,19,0,0,60.2,54.6,25.3,60.8,53.1,60.2,1,4,0,0,18,11.1,4,0,1,115.1,13,0,0,255,3,101,273,5,0,0,5,0,0,268,31,141,10,13,24,2,16,5,1,106,71,8.2
Danny Gorrer,5424,CB,BLT,10,2,0,81.3,0,0,3,0,0,66.5,66.7,29.2,57.1,75.1,64.2,0,1,0,1,59,11.5,3,1,2,114.1,26,0,0,10,144,251,321,0,0,0,0,0,3,321,2,68,164,7,21,0,32,1,1,384,126,14.8
Dannell Ellerbe,5442,LB,MIA,1,0,0,,0,0,17,0,0,43.8,46.3,69.2,,60.1,74.9,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,15,0,10,18,0,0,0,0,0,0,18,0,8,3,0,1,0,0,0,0,0,0,
Josh Mauga,5491,LB,KC,16,22,0,78.0,0,0,16,0,0,63.5,54.0,64.2,56.6,45.0,30.6,4,9,0,0,36,16.7,21,3,1,95.8,32,1,0,989,1,511,1005,7,0,0,7,0,5,998,87,407,3,45,83,3,41,14,0,287,210,9.0
Ndamukong Suh,5527,DI,DET,17,9,3,,1,0,11,1,0,67.1,79.6,13.3,71.8,85.1,65.9,12,42,0,0,,9.6,5,0,10,0.0,0,9,0,6,0,0,903,897,9,758,18,112,0,6,610,293,0,40,38,11,0,63,0,0,0,
Gerald McCoy,5528,DI,TB,13,3,3,,3,1,30,0,0,64.5,83.4,0.0,91.5,65.7,60.2,9,27,0,0,,8.7,2,0,10,0.0,0,9,0,1,0,1,665,664,0,659,0,5,0,1,411,253,0,22,18,4,0,45,0,0,0,
Eric Berry,5530,S,KC,6,8,0,71.4,0,0,16,0,0,54.4,58.7,81.9,67.6,69.2,65.4,1,0,0,0,26,14.6,7,1,0,116.4,10,0,0,68,8,217,361,0,0,0,0,0,250,361,5,139,35,9,33,0,14,1,1,104,36,10.4
Joe Haden,5532,CB,CLV,15,6,0,53.1,1,1,8,2,0,69.7,70.8,73.6,,70.4,83.5,0,0,0,3,53,4.9,4,10,10,75.9,60,0,0,89,864,623,1023,0,0,0,0,0,11,1023,1,399,58,10,71,1,113,0,4,781,164,13.0
Rolando McClain,5533,LB,DAL,15,13,0,86.5,0,1,9,0,0,84.8,81.7,51.3,72.7,71.2,60.2,3,12,0,2,20,10.9,11,1,1,84.1,32,1,0,657,0,353,662,0,0,0,0,0,4,662,41,268,1,48,77,10,37,16,1,275,179,8.6
Tyson Alualu,5535,DI,JAX,16,10,0,,0,0,15,0,0,,58.5,84.4,50.3,62.8,62.7,3,7,0,0,,9.4,3,0,0,0.0,0,2,0,0,0,0,464,464,2,67,2,393,0,0,212,252,0,14,19,1,0,12,0,0,0,
Brandon Graham,5538,ED,PHI,16,5,0,76.9,0,4,24,0,0,59.6,81.7,48.3,82.2,75.5,45.0,8,39,0,0,55,22.2,10,0,2,111.7,10,6,0,159,3,72,503,329,0,7,260,62,0,174,240,191,12,23,30,7,13,53,0,142,92,14.2
Earl Thomas III,5539,S,SEA,19,20,1,56.7,0,4,29,1,0,89.1,87.2,87.9,81.4,80.6,75.4,0,0,0,1,51,12.4,16,4,1,100.3,17,0,0,50,4,714,1166,1,1,0,0,0,1080,1165,5,447,31,25,93,2,30,0,4,182,61,10.7
Jason Pierre-Paul,5540,ED,NYG,16,6,4,,0,2,21,1,0,71.0,76.0,41.1,66.4,78.6,40.7,9,38,0,0,,16.7,11,0,5,0.0,0,13,0,59,0,5,960,900,0,34,69,797,0,60,577,378,0,49,49,6,0,60,0,0,0,
Derrick Morgan,5541,ED,TEN,16,13,3,62.5,3,2,31,0,0,82.8,72.4,73.2,70.4,58.0,59.8,8,34,0,0,13,10.0,6,5,3,69.0,10,7,0,204,0,159,1005,792,0,0,703,89,0,213,408,438,9,37,41,7,16,49,0,57,38,5.7
Kareem Jackson,5545,CB,HST,13,5,0,59.2,2,0,13,0,0,85.9,84.1,60.9,49.2,73.5,50.6,1,0,0,3,61,15.0,9,6,5,74.1,42,0,0,105,203,473,774,0,0,0,0,0,4,774,32,269,461,21,46,3,71,1,3,448,285,10.7
Dan Williams,5551,DI,ARZ,17,9,1,,0,0,1,0,0,47.0,78.8,37.9,66.1,85.1,44.6,2,14,0,0,,12.5,5,0,3,0.0,0,1,0,0,0,1,462,462,158,133,0,171,0,0,217,244,0,23,26,2,0,17,0,0,0,
Devin McCourty,5552,S,NE,19,10,0,57.1,0,1,19,0,0,90.2,90.0,88.4,44.9,84.6,83.4,0,2,0,3,41,8.6,7,4,0,62.6,16,0,0,111,23,738,1176,1,0,0,1,0,956,1175,7,431,85,8,64,0,28,2,2,193,81,12.1
Jared Odrick,5553,DI,MIA,16,4,5,100.0,0,1,17,1,0,66.3,67.7,58.8,62.1,67.9,68.3,9,18,0,0,5,3.4,1,0,3,87.5,1,1,0,1,0,12,807,806,22,513,11,260,0,1,482,313,0,19,24,3,1,28,0,5,9,5.0
Kyle Wilson,5554,CB,NYJ,15,1,0,73.3,0,0,22,0,0,55.7,55.4,83.1,58.3,53.3,66.3,0,0,0,0,32,11.1,2,0,4,106.0,22,1,0,39,30,240,309,0,0,0,0,0,15,309,12,57,225,7,15,1,30,1,1,228,105,10.4
Jerry Hughes,5556,ED,BUF,16,7,0,100.0,3,3,4,1,1,82.9,71.4,0.0,65.9,85.1,69.8,9,40,0,0,31,13.3,6,0,13,118.8,2,12,0,311,0,12,782,471,0,2,338,131,0,311,493,277,0,32,32,4,2,61,0,38,29,19.0
Patrick Robinson,5557,CB,NO,14,3,0,62.7,1,0,20,0,0,66.1,66.5,87.0,44.3,66.2,60.2,0,2,0,2,35,14.3,6,7,2,75.4,32,0,0,36,329,386,612,0,0,0,0,0,9,612,9,217,238,4,33,0,51,2,1,377,141,11.8
Chris Cook,5559,CB,SF,6,0,0,50.0,0,0,28,0,0,73.7,74.7,77.0,60.0,66.6,76.8,0,0,0,0,10,0.0,0,2,1,62.5,2,0,0,1,41,42,48,0,0,0,0,0,5,48,1,5,1,2,3,0,4,0,0,18,10,9.0
Dexter McCluster,5561,HB,TEN,1,0,0,,0,0,31,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Nate Allen,5562,S,PHI,15,8,0,66.7,0,2,24,3,0,72.5,73.6,46.8,80.7,74.6,67.3,0,0,0,4,81,12.7,9,2,4,106.3,24,1,0,261,3,643,1081,0,0,0,0,0,605,1081,14,424,212,7,54,0,36,1,5,420,154,17.5
T.J. Ward,5563,S,DEN,16,14,0,71.4,0,0,10,0,0,55.4,63.7,89.7,90.5,70.8,54.8,4,5,0,2,31,19.4,20,2,5,99.7,60,2,0,495,20,700,1075,0,0,0,0,0,389,1075,43,332,171,31,69,5,84,11,6,487,263,8.1
Koa Misi,5565,LB,MIA,11,21,1,76.0,0,0,17,1,0,73.4,74.5,78.3,77.8,65.3,69.9,3,8,0,0,24,8.2,6,0,0,92.3,19,1,0,558,0,270,573,13,0,0,13,0,1,560,51,252,1,21,46,3,25,12,0,161,115,8.5
