player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Jake Matthews,8641,T,ATL,16,100.0,0,2,79.7,84.9,64.2,3,17,753,100.0,100.0,97.6,7,28,8,1163,0,1,1162,1163,808,808,0,0,355,0
Jason Kelce,6343,C,PHI,16,100.0,0,24,81.0,70.6,82.4,4,28,678,100.0,100.0,97.3,3,34,2,1163,1162,0,0,1163,723,723,0,0,440,0
Isaac Seumalo,10713,G,PHI,16,100.0,0,24,69.6,69.0,67.2,5,31,678,100.0,100.0,96.6,5,41,5,1162,1,1160,0,1162,723,723,0,0,439,0
Alex Mack,4944,C,ATL,16,100.0,0,2,72.1,76.3,72.1,8,19,748,100.0,100.0,97.9,9,29,2,1156,1156,0,0,1156,803,803,0,0,353,0
Joe Thuney,10712,G,NE,16,100.0,0,19,77.4,87.4,66.6,4,11,648,100.0,100.0,98.7,0,16,1,1140,0,1132,0,1140,693,693,0,8,447,0
Ali Marpet,9494,G,TB,16,100.0,1,30,72.3,80.6,65.2,8,13,707,100.0,100.0,98.2,5,23,2,1139,0,1139,0,1139,751,751,0,0,388,0
Ryan Jensen,7985,C,TB,16,100.0,0,30,79.3,85.0,73.6,3,11,707,100.0,100.0,98.9,3,15,1,1139,1139,0,0,1139,751,751,0,0,388,0
Travis Frederick,7812,C,DAL,16,100.0,0,9,70.0,62.7,70.1,8,14,639,100.0,100.0,98.1,1,23,1,1116,1116,0,0,1116,680,680,0,0,436,0
Zack Martin,8651,G,DAL,16,100.0,0,9,88.1,90.8,80.1,3,16,639,100.0,100.0,98.5,2,19,0,1114,0,0,0,1114,680,680,1114,0,434,0
Germain Ifedi,10665,T,SEA,16,100.0,1,29,56.2,60.3,55.6,6,38,608,100.0,100.0,95.4,13,50,6,1107,0,0,0,1107,660,660,0,1106,447,1
Taylor Moton,11819,T,CAR,16,100.0,2,5,76.2,79.0,67.4,3,21,707,100.0,100.0,97.6,6,29,5,1106,0,0,36,1106,736,736,0,1057,370,13
Bradley Bozeman,27934,G,BLT,16,100.0,2,3,63.4,55.8,65.8,3,16,509,100.0,100.0,97.3,6,23,4,1105,0,1104,0,1105,537,537,0,0,568,0
Orlando Brown Jr.,46227,T,BLT,16,100.0,2,3,72.0,82.5,59.4,2,15,509,100.0,100.0,97.7,3,20,3,1105,0,0,14,1105,537,537,0,1090,568,0
Kaleb McGary,46912,T,ATL,16,99.9,0,2,53.0,52.8,53.9,13,23,711,99.9,99.9,95.6,5,49,13,1104,0,0,0,1105,764,765,0,1100,340,5
Trey Hopkins,9276,C,CIN,16,100.0,0,7,62.4,71.5,57.2,3,20,673,100.0,100.0,97.7,2,27,4,1097,1097,0,0,1097,720,720,0,0,377,0
Andrew Whitworth,3000,T,LA,16,100.0,1,26,72.8,84.7,55.3,3,25,662,100.0,100.0,97.7,14,29,1,1097,0,0,1097,1097,710,710,0,0,387,0
Matt Paradis,8841,C,CAR,16,100.0,1,5,63.4,43.8,71.8,4,40,703,100.0,100.0,96.4,3,47,3,1094,1094,0,0,1094,731,731,0,0,363,0
Andrew Norwell,9126,G,JAX,16,100.0,2,15,65.5,74.2,62.3,5,20,684,100.0,100.0,97.7,8,28,3,1088,0,1087,0,1088,736,736,0,0,352,0
Jawaan Taylor,41665,T,JAX,16,100.0,1,15,63.7,69.0,58.1,4,28,683,100.0,100.0,96.3,14,41,9,1087,0,0,0,1087,735,735,0,1087,352,0
Bobby Hart,9659,T,CIN,16,100.0,1,7,57.6,68.7,46.3,3,29,669,100.0,100.0,96.7,7,38,6,1086,0,0,0,1086,715,715,0,1086,371,0
Brandon Linder,8728,C,JAX,16,100.0,2,15,75.3,80.9,72.2,0,12,683,100.0,100.0,99.1,13,12,0,1083,1083,0,0,1083,735,735,0,0,348,0
Anthony Castonzo,6174,T,IND,16,100.0,0,14,81.3,84.4,70.2,5,26,576,100.0,100.0,96.8,2,34,3,1076,0,0,1073,1076,621,621,0,0,455,3
Mark Glowinski,9567,G,IND,16,100.0,0,14,60.5,56.9,64.9,13,26,576,100.0,100.0,96.1,10,42,3,1076,0,0,0,1076,621,621,1076,0,455,0
Billy Turner,8702,G,GB,16,100.0,1,12,65.3,57.5,66.0,6,33,635,100.0,100.0,96.0,2,45,6,1076,0,1,2,1076,686,686,1072,1,390,0
Braden Smith,46794,T,IND,16,100.0,3,14,79.8,68.1,86.4,9,30,575,100.0,100.0,95.4,5,46,7,1075,0,0,0,1075,620,620,0,1075,455,0
David Bakhtiari,7891,T,GB,16,100.0,0,12,78.5,89.1,66.3,7,26,633,100.0,100.0,97.1,11,35,2,1075,0,2,1068,1075,684,684,2,2,391,1
James Daniels,45576,C,CHI,16,100.0,2,6,69.9,72.6,65.3,4,15,650,100.0,100.0,98.4,4,20,1,1069,508,561,0,1069,692,692,0,0,377,0
Cody Whitehair,10690,G,CHI,16,100.0,1,6,64.9,64.1,63.3,3,13,650,100.0,100.0,98.3,4,19,3,1069,561,508,0,1069,692,692,0,0,377,0
Will Hernandez,46180,G,NYG,16,100.0,0,21,58.4,72.5,45.7,6,23,681,100.0,100.0,97.6,4,31,2,1068,0,1067,0,1068,728,728,0,0,340,0
Shaq Mason,9564,G,NE,15,100.0,0,19,73.0,72.4,69.8,3,26,611,100.0,100.0,97.3,5,31,2,1067,0,0,0,1067,654,654,1067,0,413,0
Charles Leno Jr.,8880,T,CHI,16,100.0,1,6,58.6,71.6,47.5,8,27,649,100.0,100.0,96.5,13,40,5,1066,0,0,1057,1066,691,691,0,0,375,9
Quinton Spain,10110,G,BUF,16,100.0,2,4,55.4,70.4,45.8,5,24,596,100.0,100.0,97.6,4,29,0,1063,0,1063,0,1063,633,633,0,0,430,0
Laken Tomlinson,9461,G,SF,16,100.0,1,28,64.7,69.3,61.2,4,20,526,100.0,100.0,97.1,5,27,3,1061,0,1060,0,1061,567,567,0,0,494,0
Erik McCoy,37347,C,NO,16,100.0,0,20,76.2,77.9,76.0,2,11,608,100.0,100.0,98.8,8,14,1,1058,1058,0,0,1058,653,653,0,0,405,0
Ryan Ramczyk,11787,T,NO,16,100.0,2,20,90.8,82.3,91.8,1,19,613,100.0,100.0,98.2,6,21,1,1058,0,0,0,1058,659,659,0,1055,399,3
Michael Schofield III,8730,G,LAC,16,100.0,0,27,63.6,76.9,50.3,7,18,636,100.0,100.0,97.9,1,26,1,1057,0,0,0,1057,688,688,1057,0,369,0
Donovan Smith,9467,T,TB,15,100.0,3,30,70.4,76.7,58.9,7,22,658,100.0,100.0,96.9,9,35,6,1055,0,0,1055,1055,702,702,0,0,353,0
Brandon Brooks,7078,G,PHI,16,100.0,0,24,92.8,85.4,91.4,5,13,604,100.0,100.0,98.2,2,20,2,1046,0,0,0,1046,647,647,1045,0,399,0
D.J. Humphries,9457,T,ARZ,16,100.0,1,1,64.5,76.3,52.3,1,27,632,100.0,100.0,97.5,13,30,2,1046,0,1,1039,1046,677,677,0,0,369,6
Mitchell Schwartz,7041,T,KC,16,100.0,1,16,84.0,81.2,77.0,5,15,622,100.0,100.0,98.4,5,20,0,1046,0,0,0,1046,692,692,0,1043,354,1
Austin Reiter,9655,C,KC,16,100.0,2,16,63.0,82.0,51.2,1,3,623,100.0,100.0,99.4,8,6,2,1045,1043,0,0,1045,693,693,0,0,352,0
Demar Dotson,5410,T,TB,15,100.0,0,30,70.8,72.2,67.3,3,27,638,100.0,100.0,96.9,10,35,5,1045,0,0,0,1045,676,676,0,1045,369,0
Quenton Nelson,12954,G,IND,16,99.8,0,14,91.2,82.8,90.1,2,18,559,99.8,99.8,98.2,3,20,0,1042,0,1042,0,1044,603,604,0,0,439,0
Ted Karras,10855,C,NE,15,100.0,1,19,64.5,57.8,65.8,1,11,583,100.0,100.0,98.6,3,14,2,1041,1041,0,0,1041,619,619,0,0,422,0
A.Q. Shipley,5150,C,ARZ,16,100.0,0,1,57.6,71.0,50.7,0,13,630,100.0,100.0,98.7,4,15,2,1041,1041,0,0,1041,675,675,0,0,366,0
J.C. Tretter,7904,C,CLV,16,100.0,2,8,72.0,85.5,64.3,0,16,595,100.0,100.0,98.5,5,17,1,1039,1039,0,0,1039,652,652,0,0,387,0
Joel Bitonio,8670,G,CLV,16,100.0,0,8,74.2,86.0,65.0,1,13,595,100.0,100.0,98.3,3,17,3,1039,0,1037,0,1039,652,652,1,1,387,0
Dan Feeney,11826,G,LAC,16,100.0,1,27,51.7,57.0,49.5,8,30,619,100.0,100.0,96.1,7,43,5,1032,116,916,0,1032,669,669,0,0,363,0
Justin Pugh,7800,G,ARZ,16,100.0,0,1,66.8,82.2,55.1,2,15,621,100.0,100.0,98.0,2,21,4,1022,0,898,0,1022,665,665,1,123,357,0
Nick Martin,10684,C,HST,16,100.0,1,13,65.5,79.8,58.0,2,9,603,100.0,100.0,98.8,4,13,2,1020,1020,0,0,1020,642,642,0,0,378,0
Kolton Miller,47013,T,OAK,16,100.0,1,23,65.0,68.4,55.6,3,27,564,100.0,100.0,96.1,4,37,7,1019,0,0,1018,1019,588,588,0,0,431,1
Ryan Kelly,10652,C,IND,16,100.0,1,14,73.0,70.4,74.6,5,15,549,100.0,100.0,98.0,6,21,1,1018,1018,0,0,1018,591,591,0,0,427,0
Taylor Decker,10650,T,DET,15,100.0,2,11,75.9,76.3,69.1,4,24,606,100.0,100.0,96.7,10,34,6,1017,0,0,1017,1017,653,653,0,0,364,0
Dion Dawkins,11818,T,BUF,16,99.9,4,4,73.4,76.4,64.0,3,21,564,99.8,99.8,97.2,11,28,4,1015,0,0,1015,1016,599,600,0,0,416,1
Mike Iupati,5542,G,SEA,16,100.0,2,29,60.4,60.1,60.3,2,17,566,100.0,100.0,97.4,8,24,5,1015,0,1014,0,1015,616,616,1,0,399,0
Connor McGovern,10778,C,DEN,16,100.0,0,10,72.0,82.5,64.1,3,11,566,100.0,100.0,98.6,0,15,1,1013,1013,0,0,1013,609,609,0,0,404,0
Garett Bolles,11775,T,DEN,16,100.0,7,10,76.2,77.9,71.0,4,23,566,100.0,100.0,96.9,17,31,4,1013,0,0,1012,1013,609,609,0,0,404,0
Nate Solder,6169,T,NYG,16,100.0,1,21,64.9,66.5,52.9,9,36,641,100.0,100.0,94.8,5,56,11,1011,0,0,1008,1011,684,684,0,0,327,3
Marcus Cannon,6290,T,NE,15,100.0,0,19,68.0,67.5,63.6,4,24,589,100.0,100.0,96.6,3,34,6,1008,0,0,0,1008,623,623,0,1008,385,0
J.R. Sweezy,7209,G,ARZ,16,100.0,0,1,61.6,71.0,52.2,1,26,602,100.0,100.0,97.6,7,28,1,1001,0,0,0,1001,647,647,1000,1,354,0
La'el Collins,9719,T,DAL,15,100.0,2,9,86.4,75.2,89.4,4,20,568,100.0,100.0,97.5,5,26,2,1000,0,0,0,1000,601,601,0,1000,399,0
Frank Ragnow,39137,C,DET,15,100.0,0,11,74.9,70.2,78.2,2,14,591,100.0,100.0,98.3,5,18,2,996,995,1,0,996,635,635,0,0,361,0
Austin Blythe,10882,C,LA,15,100.0,0,26,50.2,54.0,47.4,2,34,603,100.0,100.0,96.7,3,38,2,996,534,13,0,996,649,649,449,0,347,0
Michael Deiter,38554,G,MIA,16,99.9,1,17,42.5,37.8,45.5,15,23,660,99.8,99.9,96.2,5,44,6,995,0,944,50,996,708,709,0,0,287,1
David DeCastro,7640,G,PIT,16,100.0,0,25,71.1,82.7,64.2,0,22,561,100.0,100.0,97.7,4,24,2,995,0,0,0,995,606,606,995,0,389,0
Matt Feiler,9289,T,PIT,16,100.0,0,25,75.9,80.7,65.0,2,19,561,100.0,100.0,97.4,3,25,4,995,0,73,0,995,606,606,0,922,389,0
Alejandro Villanueva,9091,T,PIT,16,100.0,3,25,74.0,80.4,59.8,6,28,561,100.0,100.0,96.6,10,36,2,995,0,0,992,995,606,606,0,0,389,3
Kevin Zeitler,7032,G,NYG,15,100.0,1,21,76.4,75.0,72.7,3,16,643,100.0,100.0,98.1,2,22,3,991,0,0,0,991,686,686,990,0,305,0
Garrett Bradbury,46013,C,MIN,16,100.0,1,18,58.1,38.7,61.9,2,20,490,100.0,100.0,96.9,8,26,4,989,989,0,0,989,524,524,0,0,465,0
Jon Halapio,8814,C,NYG,15,100.0,2,21,56.3,56.1,55.1,10,15,620,100.0,100.0,97.7,5,27,2,980,980,0,0,980,661,661,0,0,319,0
Dalton Risner,47008,G,DEN,16,100.0,0,10,64.4,69.8,60.3,5,14,548,100.0,100.0,97.7,3,22,3,975,0,975,0,975,590,590,0,0,385,0
Jesse Davis,9989,T,MIA,15,100.0,1,17,58.9,59.6,53.6,5,33,649,100.0,100.0,96.5,4,42,4,975,0,0,130,975,696,696,0,842,279,2
Larry Warford,7846,G,NO,15,100.0,2,20,73.1,70.5,73.5,6,22,563,100.0,100.0,97.2,6,30,2,970,0,0,0,970,605,605,970,0,365,0
Marshal Yanda,3702,G,BLT,15,100.0,0,3,86.6,84.9,80.2,0,8,464,100.0,100.0,98.9,0,9,1,968,0,0,0,968,491,491,968,0,477,0
Brian O'Neill,46854,T,MIN,15,100.0,2,18,70.7,72.4,67.7,5,13,480,100.0,100.0,97.9,7,19,1,967,0,0,0,967,514,514,0,966,453,1
Elgton Jenkins,46298,G,GB,15,100.0,0,12,69.2,73.6,65.7,1,21,570,100.0,100.0,98.1,8,22,0,964,0,960,2,964,616,616,1,1,348,0
Zach Fulton,8828,G,HST,15,100.0,1,13,52.2,73.9,43.9,1,26,563,100.0,100.0,97.4,8,28,1,955,0,0,0,955,593,593,955,0,362,0
Corey Linsley,8796,C,GB,16,100.0,0,12,69.8,71.3,67.2,2,13,562,100.0,100.0,97.8,2,20,5,950,950,0,0,950,607,607,0,0,343,0
Jon Feliciano,9561,G,BUF,16,100.0,0,4,64.1,66.6,63.2,4,12,530,100.0,100.0,97.7,6,20,4,947,104,0,0,947,562,562,843,0,385,0
Max Scharping,46961,G,HST,14,100.0,1,13,56.7,72.8,48.9,3,22,565,100.0,100.0,97.3,6,28,3,938,0,938,0,938,600,600,0,0,338,0
Ronnie Stanley,10640,T,BLT,14,100.0,1,3,88.5,93.3,76.2,1,5,445,100.0,100.0,99.3,4,6,0,938,0,0,912,938,470,470,0,0,468,25
Ereck Flowers,9442,G,WAS,16,100.0,1,32,64.1,69.0,59.9,2,20,545,100.0,100.0,97.6,5,24,2,937,0,937,0,937,588,588,0,0,349,0
Mike Person,6391,G,SF,14,100.0,0,28,61.8,60.3,58.8,5,27,468,100.0,100.0,96.4,2,33,1,937,0,0,0,937,508,508,936,0,429,0
Terron Armstead,7856,T,NO,15,100.0,0,20,80.4,85.0,65.7,7,15,541,100.0,100.0,98.0,6,22,0,935,0,0,933,935,583,583,0,0,352,2
Jack Conklin,10642,T,TEN,16,100.0,1,31,77.9,72.3,80.5,4,22,502,100.0,100.0,96.6,7,30,4,933,0,0,0,933,541,541,0,931,392,1
Rodger Saffold,5558,G,TEN,16,100.0,1,31,71.4,75.7,68.0,2,12,501,100.0,100.0,97.4,3,20,6,928,0,928,0,928,538,538,0,0,390,0
Pat Elflein,11825,G,MIN,15,100.0,2,18,64.7,51.3,67.6,3,23,451,100.0,100.0,95.8,8,32,6,919,0,919,0,919,481,481,0,0,438,0
Ben Jones,7099,C,TEN,15,100.0,0,31,76.7,85.2,70.9,0,6,487,100.0,100.0,98.6,3,10,4,918,917,0,0,918,517,517,0,0,401,0
Laremy Tunsil,10647,T,HST,14,100.0,3,13,75.8,89.0,69.0,0,17,553,100.0,100.0,97.9,18,20,3,915,0,0,915,915,588,588,0,0,327,0
Mitch Morse,9482,C,BUF,16,100.0,6,4,66.3,71.1,62.6,1,13,514,100.0,100.0,98.4,9,15,1,909,909,0,0,909,546,546,0,0,363,0
Rodney Hudson,6207,C,OAK,15,100.0,0,23,71.0,91.2,59.5,1,2,507,100.0,100.0,99.7,3,3,0,904,904,0,0,904,527,527,0,0,377,0
Laurent Duvernay-Tardif,8834,G,KC,14,100.0,1,16,57.2,70.5,48.5,1,17,528,100.0,100.0,97.9,3,20,2,899,0,0,0,899,592,592,898,0,307,0
Bryan Bulaga,5548,T,GB,16,100.0,1,12,77.8,73.1,80.1,4,18,530,100.0,100.0,97.2,6,26,4,898,0,1,2,898,568,568,1,894,330,0
Chris Hubbard,8051,T,CLV,14,100.0,0,8,50.5,61.9,38.5,3,29,516,100.0,100.0,95.7,8,38,6,891,0,0,45,891,566,566,0,846,325,0
Trai Turner,8727,G,CAR,13,100.0,0,5,63.9,65.1,58.3,4,20,596,100.0,100.0,97.0,3,30,6,888,0,0,0,888,618,618,888,0,270,0
Donald Penn,3459,T,WAS,16,100.0,1,32,64.0,64.1,63.0,6,22,513,100.0,100.0,96.1,11,34,6,885,0,0,884,885,553,553,0,0,332,1
Tyron Smith,6161,T,DAL,13,100.0,1,9,76.6,78.0,67.0,6,23,503,100.0,100.0,96.9,8,30,1,882,0,0,882,882,531,531,0,0,351,0
Daniel Kilgore,6315,C,MIA,13,100.0,2,17,66.3,72.7,60.7,4,12,590,100.0,100.0,98.1,4,19,3,877,877,0,0,877,631,631,0,0,246,0
Riley Reiff,7029,T,MIN,15,100.0,1,18,71.2,73.2,65.1,4,16,443,100.0,100.0,96.6,8,25,5,874,0,0,874,874,473,473,0,0,401,0
Graham Glasgow,10729,G,DET,15,100.0,0,11,74.1,69.0,74.2,5,20,520,100.0,100.0,97.6,3,25,0,872,84,0,0,872,559,559,788,0,313,0
Jason Peters,2148,T,PHI,13,100.0,0,24,82.3,87.3,72.4,4,14,527,100.0,100.0,97.7,10,21,3,872,0,1,865,872,562,562,0,0,310,6
Mike Remmers,7431,T,NYG,14,100.0,0,21,64.2,68.8,55.8,3,34,543,100.0,100.0,95.9,5,41,4,870,0,0,0,870,581,581,0,868,289,2
Alex Cappa,66578,G,TB,13,100.0,0,30,62.7,59.4,61.5,6,21,528,100.0,100.0,96.7,3,31,4,869,0,0,0,869,562,562,869,0,307,0
Cam Robinson,11789,T,JAX,14,99.9,1,15,54.8,63.8,48.2,5,32,552,99.8,99.8,95.2,11,45,8,869,0,0,869,870,593,594,0,0,276,0
D.J. Fluker,7792,G,SEA,14,100.0,2,29,60.4,61.4,60.8,2,15,480,100.0,100.0,97.0,7,23,6,863,0,0,0,863,518,518,862,1,345,0
Greg Robinson,8637,T,CLV,14,100.0,2,8,66.3,68.2,62.8,5,17,488,100.0,100.0,96.7,11,27,5,860,0,0,858,860,535,535,1,0,325,1
Morgan Moses,8701,T,WAS,16,100.0,2,32,65.2,69.5,60.9,7,25,503,100.0,100.0,95.8,11,37,5,858,0,0,0,858,542,542,0,858,316,0
Justin Murray,11022,T,ARZ,14,100.0,0,1,62.9,67.3,54.2,1,20,501,100.0,100.0,97.1,3,25,4,844,0,0,0,844,537,537,0,841,307,3
Daryl Williams,9535,T,CAR,16,100.0,1,5,56.1,64.7,46.2,2,21,547,100.0,100.0,95.7,2,35,12,838,0,409,169,838,570,570,214,44,268,2
Weston Richburg,8678,C,SF,13,100.0,0,28,62.5,75.1,57.3,1,12,403,100.0,100.0,98.1,4,14,1,835,834,0,0,835,440,440,0,0,395,0
Chase Roullier,11954,C,WAS,14,100.0,0,32,69.3,71.5,65.3,1,12,477,100.0,100.0,98.0,1,16,3,833,833,0,0,833,517,517,0,0,316,0
Elijah Wilkinson,46238,T,DEN,15,100.0,3,10,59.7,62.0,56.3,3,19,471,100.0,100.0,95.5,9,32,10,833,0,0,0,833,504,504,0,832,329,0
Trent Scott,24481,T,LAC,16,100.0,2,27,49.4,52.3,48.6,15,26,500,100.0,100.0,94.3,10,49,8,827,0,0,555,827,547,547,0,269,280,3
Ramon Foster,5229,G,PIT,14,100.0,2,25,59.0,67.0,51.9,2,27,465,100.0,100.0,96.0,2,33,4,822,0,822,0,822,505,505,0,0,317,0
Brandon Shell,10792,T,NYJ,14,100.0,2,22,63.6,64.7,59.1,6,30,468,100.0,100.0,94.7,5,43,7,806,0,0,26,806,505,505,0,778,301,2
Kelvin Beachum,7229,T,NYJ,13,100.0,2,22,67.1,72.7,56.6,3,21,456,100.0,100.0,96.5,9,28,4,805,0,0,802,805,489,489,2,0,316,1
Joe Dahl,10785,G,DET,13,100.0,1,11,64.9,73.0,57.1,3,14,464,100.0,100.0,97.5,2,20,3,798,0,798,0,798,503,503,0,0,295,0
Duane Brown,4340,T,SEA,12,100.0,0,29,74.1,76.3,64.4,2,14,417,100.0,100.0,97.8,2,17,1,793,0,1,791,793,451,451,0,0,342,1
Sam Tevi,11945,T,LAC,14,99.9,1,27,59.8,58.0,61.5,11,21,489,99.8,99.8,95.1,4,40,8,782,0,0,0,783,520,521,0,779,262,4
John Miller,9514,G,CIN,13,100.0,0,7,58.6,58.2,55.3,3,14,454,100.0,100.0,97.7,3,19,2,779,0,0,0,779,482,482,779,0,297,0
Mike McGlinchey,46275,T,SF,12,100.0,0,28,67.4,70.5,67.2,2,15,401,100.0,100.0,96.6,6,22,5,777,0,0,0,777,436,436,0,776,341,1
Maurkice Pouncey,5543,C,PIT,13,100.0,1,25,51.5,57.7,50.3,4,14,451,100.0,100.0,98.0,4,18,0,777,777,0,0,777,489,489,0,0,288,0
A.J. Cann,9500,G,JAX,16,100.0,0,15,55.3,50.6,55.8,1,27,484,100.0,100.0,96.5,2,31,3,775,0,0,0,775,519,519,774,0,256,0
Richie Incognito,2298,G,OAK,12,100.0,2,23,74.0,88.5,68.9,0,8,413,100.0,100.0,98.8,8,9,1,766,0,766,0,766,432,432,0,0,334,0
Alex Lewis,10764,G,NYJ,12,100.0,0,22,56.1,68.5,48.9,5,15,436,100.0,100.0,97.2,7,22,2,764,0,764,0,764,472,472,0,0,292,0
Lane Johnson,7786,T,PHI,12,100.0,1,24,88.8,76.6,92.6,4,18,423,100.0,100.0,97.2,5,23,1,759,0,0,6,759,454,454,0,752,305,0
Ron Leary,7338,G,DEN,12,100.0,1,10,58.4,74.7,52.6,4,8,420,100.0,100.0,98.3,8,13,1,754,0,0,0,754,450,450,754,0,304,0
Rick Wagner,7950,T,DET,12,100.0,0,11,58.6,59.4,53.9,4,25,434,100.0,100.0,95.7,3,33,4,753,0,0,0,753,467,467,1,752,286,0
Cody Ford,39805,T,BUF,15,100.0,1,4,52.4,57.7,49.4,1,23,397,100.0,100.0,95.2,9,31,7,739,0,0,0,739,423,423,55,684,316,0
Josh Kline,8230,G,MIN,13,100.0,1,18,61.5,62.5,60.1,2,17,359,100.0,100.0,96.8,3,21,2,733,0,0,0,733,381,381,733,0,352,0
Marshall Newhouse,5692,T,NE,13,100.0,2,19,62.6,61.9,56.2,8,18,416,100.0,100.0,95.4,3,32,6,729,0,0,648,729,441,441,0,71,288,10
Connor Williams,46216,G,DAL,11,100.0,1,9,60.9,63.0,60.8,4,16,392,100.0,100.0,97.2,6,21,1,727,0,727,0,727,426,426,0,0,301,0
Nate Davis,46808,G,TEN,13,100.0,1,31,40.9,44.5,47.0,4,11,377,100.0,100.0,96.2,8,22,7,724,0,0,0,724,406,406,723,0,318,0
Matt Skura,11102,C,BLT,11,100.0,0,3,68.7,63.5,68.8,1,5,346,100.0,100.0,98.8,2,7,1,717,716,0,0,717,368,368,0,0,349,0
Andrew Wylie,12333,G,KC,11,100.0,0,16,67.4,78.4,61.4,4,8,430,100.0,100.0,98.1,4,14,2,716,0,574,0,716,479,479,139,2,237,0
Taylor Lewan,8646,T,TEN,12,100.0,0,31,73.4,82.1,71.2,3,6,383,100.0,100.0,98.3,10,11,2,711,0,0,709,711,411,411,0,0,300,1
Gabe Jackson,8716,G,OAK,11,100.0,0,23,61.8,75.6,53.6,1,9,391,100.0,100.0,97.4,4,15,5,707,0,0,0,707,412,412,707,0,295,0
Greg Van Roten,7746,G,CAR,11,100.0,1,5,65.6,74.3,57.4,3,13,427,100.0,100.0,97.9,2,17,1,704,0,704,0,704,446,446,0,0,258,0
Wes Schweitzer,10829,G,ATL,14,100.0,0,2,56.4,58.0,55.0,8,18,472,100.0,100.0,96.8,4,28,2,697,7,468,0,697,504,504,222,0,193,0
David Edwards,35941,G,LA,10,100.0,2,26,61.0,51.6,64.8,4,10,401,100.0,100.0,98.0,9,15,1,689,0,135,0,689,428,428,542,12,261,0
Dennis Daley,60063,T,CAR,14,100.0,1,5,57.7,47.9,65.3,6,32,439,100.0,100.0,93.8,4,46,8,686,0,0,677,686,456,456,0,6,230,3
Jonotthan Harrison,9132,C,NYJ,14,100.0,0,22,51.4,56.3,47.7,5,15,389,100.0,100.0,97.4,3,20,0,679,673,0,0,679,416,416,0,0,263,0
James Carpenter,6177,G,ATL,11,100.0,1,2,45.3,46.2,45.9,4,23,435,100.0,100.0,96.0,7,31,4,675,0,674,1,675,473,473,0,0,202,0
Rashaad Coward,12168,G,CHI,11,100.0,0,6,51.7,38.0,60.5,3,21,404,100.0,100.0,96.8,4,25,1,660,0,0,0,660,424,424,660,0,236,0
Michael Jordan,28021,G,CIN,13,100.0,1,7,43.7,56.8,42.6,2,18,386,100.0,100.0,95.9,6,26,6,648,0,620,0,648,413,413,13,0,235,15
Brandon Scherff,9438,G,WAS,11,100.0,1,32,75.4,72.7,76.6,0,8,363,100.0,100.0,98.6,9,9,1,643,0,0,0,643,394,394,643,0,249,0
Scott Quessenberry,23918,C,LAC,12,100.0,0,27,58.4,54.6,58.8,0,10,364,100.0,100.0,98.4,3,11,1,625,624,0,0,625,396,396,0,0,229,1
Rob Havenstein,9490,T,LA,9,100.0,0,26,50.9,51.1,53.8,4,24,367,100.0,100.0,94.8,8,33,5,616,0,0,0,616,397,397,0,616,219,0
Joey Hunt,10849,G,SEA,12,100.0,1,29,56.5,62.2,52.7,1,9,340,100.0,100.0,97.6,3,13,3,613,602,1,0,613,362,362,0,0,251,10
Bobby Massie,7112,T,CHI,10,100.0,1,6,63.2,66.1,57.7,4,15,378,100.0,100.0,97.0,3,21,2,612,0,0,0,612,404,404,0,612,208,0
Evan Boehm,10762,G,MIA,11,100.0,0,17,47.4,45.0,47.1,9,14,380,100.0,100.0,96.7,3,24,1,595,199,51,0,595,413,413,344,0,182,0
Cameron Erving,9452,T,KC,11,100.0,3,16,44.8,54.5,35.4,5,16,375,100.0,100.0,95.9,7,26,5,589,0,0,584,589,410,410,0,3,179,0
Billy Price,46795,G,CIN,13,100.0,0,7,41.9,26.1,54.1,5,21,373,100.0,100.0,95.7,4,29,3,588,1,478,0,588,403,403,108,0,185,1
Jamon Brown,9505,G,ATL,10,100.0,1,2,53.2,57.7,50.5,5,14,370,100.0,100.0,97.4,6,19,0,587,0,0,0,587,402,402,587,0,185,0
Trent Brown,9677,T,OAK,11,100.0,1,23,69.1,77.8,63.3,1,9,318,100.0,100.0,98.1,5,11,1,581,0,0,0,581,326,326,0,581,255,0
Andrus Peat,9446,G,NO,10,100.0,0,20,49.5,57.6,47.9,2,12,329,100.0,100.0,97.0,3,17,3,575,0,569,6,575,350,350,0,0,225,0
Brian Allen,46104,C,LA,9,100.0,0,26,58.6,45.4,67.7,4,16,338,100.0,100.0,96.7,5,21,1,563,563,0,0,563,364,364,0,0,199,0
Wyatt Teller,46131,G,CLV,11,99.6,0,8,56.7,68.6,48.2,3,12,309,99.4,99.4,97.2,2,16,1,557,0,0,1,559,337,339,557,0,220,1
Justin Skule,38951,T,SF,10,100.0,1,28,62.3,45.0,70.8,5,12,249,100.0,100.0,94.2,6,23,6,545,0,0,544,545,269,269,0,0,276,0
