player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Chandler Jones,7027,ED,ARZ,16,5,4,100.0,0,8,1,3,0,56.1,86.0,45.2,90.0,71.0,46.0,7,49,0,0,25,24.5,12,0,6,146.7,7,19,0,19,1,63,1069,1041,0,5,1033,3,0,28,614,392,8,39,32,3,7,75,1,68,61,9.7
Dont'a Hightower,7030,LB,NE,15,19,0,74.1,0,0,19,1,1,69.7,69.4,70.7,62.7,66.5,56.1,7,19,0,0,25,13.3,10,3,1,119.8,20,7,0,447,0,190,724,255,0,1,254,0,2,469,277,257,20,28,46,4,27,33,2,203,155,10.2
Whitney Mercilus,7031,ED,HST,16,11,0,50.0,1,4,13,1,0,76.3,65.0,79.7,58.4,65.6,42.3,6,33,0,2,25,21.3,10,0,1,34.4,2,8,0,25,1,43,950,919,0,0,918,1,0,31,591,316,5,27,26,7,4,47,0,29,26,14.5
Derek Wolfe,7040,DI,DEN,12,9,1,100.0,0,1,10,0,0,60.1,68.3,35.1,67.7,68.1,59.7,6,9,0,0,20,8.8,3,0,4,118.8,1,7,0,0,0,1,523,523,10,348,40,125,0,0,288,234,0,22,22,2,1,22,0,20,16,20.0
Janoris Jenkins,7043,CB,NO,15,6,0,56.1,1,0,20,0,0,68.0,67.7,66.7,52.9,65.6,49.6,0,2,0,5,55,17.6,12,10,7,71.1,46,0,0,93,737,583,973,10,0,0,10,0,0,963,7,383,133,15,50,0,82,2,4,618,164,13.4
Mychal Kendricks,7049,LB,SEA,14,12,2,83.7,0,0,29,0,0,59.6,62.7,53.9,75.3,59.4,32.5,0,14,0,1,49,21.8,17,1,3,108.0,41,3,0,68,19,284,649,346,0,0,346,0,0,303,84,281,216,26,49,4,49,17,2,426,326,10.4
Bobby Wagner,7050,LB,SEA,16,40,1,81.7,1,1,29,1,0,62.0,76.1,66.5,81.2,83.8,85.7,2,9,0,1,35,5.2,8,4,2,113.7,58,3,0,955,5,603,1054,11,0,0,11,0,10,1043,80,371,73,46,105,4,71,14,3,662,438,11.4
Tavon Wilson,7051,S,DET,16,14,0,78.6,2,0,11,1,0,74.0,71.9,24.4,59.4,71.1,67.9,2,0,0,0,51,10.5,10,5,4,103.0,33,1,0,446,44,478,840,95,0,0,95,0,158,745,28,334,97,30,71,3,42,3,1,286,169,8.7
Zach Brown,7055,LB,PHI,6,9,0,75.0,0,0,24,0,0,51.5,54.7,28.2,55.7,63.3,66.0,1,3,0,0,22,8.8,3,1,2,98.4,12,0,0,232,1,137,268,28,0,0,28,0,0,240,16,115,7,13,22,3,16,4,0,130,95,10.8
Lavonte David,7060,LB,TB,16,35,1,73.6,0,3,30,1,0,91.1,88.2,87.3,53.9,72.6,74.8,6,11,0,1,75,7.7,10,4,1,96.8,64,1,0,856,23,682,1124,121,0,0,121,0,2,1003,99,343,122,54,85,10,87,18,2,637,398,10.0
Vinny Curry,7061,ED,PHI,16,5,0,100.0,2,0,24,0,0,62.3,77.9,57.6,79.8,62.6,72.8,7,29,0,0,7,4.3,1,0,2,93.8,2,5,0,0,0,5,393,393,0,62,283,48,0,0,257,131,0,18,17,0,2,41,0,13,2,6.5
Casey Hayward Jr.,7064,CB,LAC,16,3,0,56.3,1,0,27,0,0,83.0,83.0,88.8,,72.7,59.2,0,0,0,2,38,13.9,5,5,4,97.8,27,0,0,32,884,544,944,21,0,0,21,0,1,923,0,400,6,9,28,0,48,0,5,363,68,13.4
Trumaine Johnson,7067,CB,NYJ,7,1,0,76.0,0,0,22,0,0,50.3,53.0,29.5,56.3,73.4,87.4,0,0,0,1,29,0.0,0,1,4,103.8,19,0,0,28,260,195,314,6,0,0,6,0,0,308,2,117,20,8,23,1,25,0,1,250,72,13.2
Olivier Vernon,7074,ED,CLV,10,2,0,100.0,0,1,8,0,0,71.9,80.4,89.7,75.7,68.6,34.6,7,24,0,0,-1,21.4,6,0,0,79.2,1,4,0,9,0,17,508,499,0,20,454,25,0,9,265,226,0,17,20,2,1,35,0,-1,0,-1.0
Demario Davis,7079,LB,NO,16,16,1,75.3,1,0,20,0,0,85.8,90.1,51.8,80.1,83.5,88.0,5,19,0,1,23,5.0,6,8,4,87.9,55,4,0,743,5,501,985,152,0,0,152,0,1,833,168,316,84,57,97,8,73,28,2,343,236,6.2
Tyrone Crawford,7083,DI,DAL,4,1,0,,0,0,9,0,0,61.9,53.4,81.2,58.8,44.1,27.1,1,1,0,0,,33.3,1,0,0,0.0,0,1,0,0,0,1,90,90,0,62,25,3,0,0,64,25,0,2,1,1,0,3,0,0,0,
Mohamed Sanu,7084,WR,NE,1,0,0,,1,0,19,0,0,60.0,62.5,64.1,,,,0,0,0,0,,,0,0,1,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Akiem Hicks,7090,DI,CHI,5,0,0,,0,0,6,1,0,55.5,76.7,83.4,63.3,81.6,30.0,4,5,0,0,,10.0,1,0,0,0.0,0,1,0,3,1,2,191,187,12,116,12,47,0,4,131,58,0,8,9,0,0,10,0,0,0,
Nigel Bradham,7105,LB,PHI,12,15,0,81.0,0,0,24,1,1,74.9,64.6,85.6,53.5,46.5,44.8,1,4,0,1,25,13.6,9,3,0,87.2,34,0,0,619,2,439,717,43,0,0,43,0,22,674,58,220,31,18,42,2,42,5,0,307,134,9.0
Kyle Wilber,7113,LB,OAK,8,2,1,0.0,0,0,23,0,0,74.7,60.0,0.0,54.7,58.0,74.9,0,2,0,0,,0.0,0,1,1,39.6,0,0,0,35,3,17,66,20,0,0,20,0,0,46,17,32,8,0,1,0,2,2,0,0,0,
Coty Sensabaugh,7115,CB,WAS,5,1,0,72.7,0,0,32,0,0,52.2,50.9,80.9,49.0,51.8,82.2,0,0,0,0,31,0.0,0,0,1,135.8,8,0,0,16,21,92,152,4,0,0,4,0,4,148,6,54,107,2,9,0,11,0,1,113,32,14.1
Mike Daniels,7132,DI,DET,9,4,0,,0,0,11,0,0,60.0,70.1,83.4,66.3,65.1,58.8,1,11,0,0,,7.7,1,0,0,0.0,0,1,0,0,0,0,203,203,29,122,11,41,0,0,125,78,0,9,8,1,0,13,0,0,0,
Tahir Whitehead,7135,LB,OAK,16,21,0,81.4,1,0,23,0,0,38.9,53.2,62.6,57.6,72.7,68.7,1,6,0,0,47,8.2,9,0,2,150.4,48,0,0,777,5,517,941,62,0,0,62,0,4,879,37,387,93,27,80,6,59,7,7,626,311,13.0
Najee Goode,7137,LB,JAX,7,5,0,75.0,0,0,15,0,0,47.5,39.0,79.7,68.1,34.1,27.7,0,3,0,0,21,29.4,10,2,0,109.4,18,1,0,267,5,155,295,10,0,0,10,0,1,285,9,131,12,5,19,0,24,4,1,178,144,9.9
Jack Crawford,7151,DI,ATL,16,5,1,50.0,0,0,2,0,0,67.1,49.6,53.3,53.7,45.5,67.5,3,10,0,0,7,8.0,2,2,2,58.3,1,1,0,1,0,9,431,430,9,232,15,174,0,1,262,160,0,12,18,2,2,14,0,7,1,7.0
Danny Trevathan,7177,LB,CHI,9,20,0,87.5,0,1,6,0,0,50.3,61.9,51.5,77.3,70.9,72.0,3,6,0,0,33,7.5,6,0,1,111.7,35,1,0,521,4,307,559,15,0,0,15,0,1,544,43,209,17,31,54,2,40,10,1,352,266,10.1
Nate Ebner,7193,S,NE,1,0,0,,0,0,19,0,0,60.0,62.4,61.5,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Nate Stupar,7214,LB,NYG,2,0,0,100.0,0,0,21,0,0,28.3,27.7,73.9,58.9,48.4,26.5,0,0,0,0,23,40.0,2,0,0,116.7,5,0,0,34,0,17,36,1,0,0,1,0,0,35,1,18,1,2,3,0,5,0,0,60,38,12.0
Rodney McLeod,7271,S,PHI,16,14,0,53.3,0,2,24,0,0,70.6,65.9,67.4,64.7,52.4,54.1,0,7,0,2,31,17.9,15,4,1,52.5,16,1,0,182,6,639,1013,70,0,0,70,0,622,943,33,341,133,20,55,1,30,8,1,163,57,10.2
Michael Thomas,7279,S,NYG,16,7,0,82.6,0,0,21,0,0,65.7,56.4,34.7,46.2,42.0,65.5,0,1,0,0,28,9.8,4,3,1,130.1,19,0,0,128,10,192,302,38,0,0,38,0,49,264,20,90,77,11,30,2,23,1,2,190,80,10.0
Vontaze Burfict,7280,LB,OAK,4,5,0,69.2,0,0,23,0,0,66.3,62.2,0.0,79.2,53.2,31.4,0,0,0,0,24,25.0,7,1,1,79.6,9,0,0,168,0,94,191,4,0,0,4,0,4,187,16,81,15,10,16,0,13,0,0,62,55,6.9
Tashaun Gipson Sr.,7288,S,HST,14,3,0,73.1,0,0,13,0,0,64.5,59.5,61.4,50.5,49.2,51.1,3,2,1,3,44,16.4,9,4,2,66.5,19,0,0,267,36,543,868,49,0,0,49,0,389,819,18,307,127,10,43,2,26,5,0,269,118,14.2
L.J. Fort,7292,LB,BLT,11,7,0,82.4,0,0,3,0,0,63.1,70.1,0.0,84.8,65.4,56.7,0,8,0,0,23,12.0,3,1,2,100.0,14,2,0,212,5,116,254,21,0,0,21,0,0,233,47,91,15,11,15,3,17,10,0,136,116,9.7
Damon Harrison Sr.,7355,DI,DET,15,14,3,,0,0,11,0,0,63.0,63.2,59.4,55.2,66.7,29.9,0,4,0,0,,15.5,9,0,2,0.0,0,2,0,0,0,0,527,527,298,226,0,3,0,0,255,272,0,27,35,2,0,6,0,0,0,
Julian Stanford,7372,LB,BUF,1,3,0,100.0,0,0,4,0,0,75.9,66.6,76.9,63.8,46.5,39.3,0,1,0,0,5,20.0,1,0,0,87.5,1,0,0,47,0,28,57,5,0,0,5,0,0,52,6,23,5,1,1,0,1,1,0,5,1,5.0
Johnson Bademosi,7374,CB,NO,4,0,0,66.7,0,0,20,0,0,68.2,68.9,80.3,,63.9,76.3,0,0,0,0,15,0.0,0,0,0,82.6,2,0,0,4,17,21,32,2,0,0,2,0,0,30,0,11,8,1,3,0,3,0,0,18,11,9.0
Brandon Bolden,7469,HB,NE,1,0,0,,0,0,19,0,0,,60.0,66.7,60.0,,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Jamize Olawale,7572,FB,DAL,1,0,0,,0,0,9,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Harrison Smith,7641,S,MIN,15,18,1,60.0,0,1,18,2,0,91.4,89.8,89.5,64.5,63.5,60.9,1,5,0,3,24,12.5,12,6,2,35.7,18,0,0,278,22,586,971,91,0,0,91,0,488,880,35,350,91,20,66,3,30,6,0,167,80,9.3
Malik Jackson,7647,DI,PHI,1,0,0,,0,0,24,0,0,,53.7,75.7,59.9,50.5,66.8,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,32,32,0,20,2,10,0,0,21,11,0,0,0,0,0,1,0,0,0,
Josh Norman,7649,CB,WAS,11,5,0,69.6,1,1,32,0,0,43.4,45.7,23.8,,64.7,58.7,0,0,0,1,51,12.8,6,4,5,133.3,32,0,0,40,516,339,603,3,0,0,3,0,0,600,0,264,44,8,36,1,46,0,8,472,98,14.8
Justin Bethel,7654,CB,NE,5,0,0,50.0,0,0,19,0,0,52.5,52.9,73.8,,60.0,27.0,0,0,0,0,29,50.0,1,0,0,95.8,1,0,0,4,13,19,20,0,0,0,0,0,0,20,0,1,3,0,1,0,2,0,0,29,0,29.0
Neiko Thorpe,7716,CB,SEA,5,0,0,75.0,0,0,29,0,0,56.1,58.9,75.6,,65.7,77.6,0,0,0,0,13,0.0,0,0,0,96.9,3,0,0,0,19,16,22,1,0,0,1,0,0,21,0,6,2,2,4,0,4,0,0,31,5,10.3
Dion Jordan,7785,ED,OAK,7,0,1,,0,0,23,0,0,66.3,65.3,19.0,66.7,63.4,28.3,0,10,0,0,,50.0,2,0,2,0.0,0,3,0,5,0,2,173,168,0,15,81,72,0,5,125,46,0,3,2,0,0,13,0,0,0,
Barkevious Mingo,7787,ED,HST,8,0,0,0.0,0,0,13,0,0,71.1,50.7,0.0,59.4,55.8,69.9,2,2,0,0,,0.0,0,0,2,39.6,0,0,0,11,0,7,75,61,0,0,61,0,0,14,29,39,0,0,1,0,1,4,0,0,0,
Tavon Austin,7789,WR,DAL,1,0,0,,0,0,9,0,0,60.7,70.2,60.0,,,,0,0,0,0,,,0,0,3,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
D.J. Hayden,7793,CB,JAX,15,5,0,61.0,0,1,15,1,0,77.9,76.9,85.1,82.7,52.2,81.0,3,2,0,0,31,7.3,3,4,2,74.2,25,2,0,51,43,400,647,8,0,0,8,0,4,639,40,207,541,18,33,3,41,7,0,210,110,8.4
Sheldon Richardson,7794,DI,CLV,16,15,2,0.0,1,3,8,0,0,69.7,73.9,32.0,66.5,74.9,48.0,4,29,0,0,,8.6,6,0,6,39.6,0,4,0,2,0,12,774,772,31,537,96,108,0,2,447,315,0,34,49,3,1,37,0,0,0,
Star Lotulelei,7795,DI,BUF,16,7,1,,0,0,4,0,0,59.8,60.2,72.5,54.4,63.3,25.9,1,8,0,1,,32.1,9,0,1,0.0,0,2,0,0,0,0,482,481,69,366,0,46,0,1,261,221,0,10,12,1,0,11,0,0,0,
Kenny Vaccaro,7796,S,TEN,16,15,1,68.8,2,0,31,0,0,56.4,64.2,51.1,80.7,73.0,78.2,5,5,0,1,43,9.3,8,2,4,95.7,33,1,0,468,38,620,1062,88,0,0,88,0,358,974,63,379,110,23,63,2,48,11,2,359,137,10.9
Eric Reid,7799,S,CAR,16,20,0,78.9,0,1,5,2,0,36.1,46.6,86.1,72.3,57.4,66.3,1,5,0,0,37,8.9,12,5,2,148.1,45,4,0,494,15,621,1094,96,0,0,96,0,295,998,47,426,193,37,103,3,57,10,7,573,244,12.7
Desmond Trufant,7803,CB,ATL,9,3,0,67.6,0,0,2,0,0,70.3,70.2,85.4,,63.6,32.7,0,0,0,4,55,22.7,5,2,0,106.3,23,0,0,39,435,302,521,5,0,0,5,0,2,516,0,219,40,3,14,1,34,0,5,390,133,17.0
Xavier Rhodes,7806,CB,MIN,15,3,0,84.3,2,2,18,0,0,44.7,46.4,36.9,,62.9,78.1,0,0,0,0,60,7.0,5,4,10,127.8,59,0,0,39,721,503,795,5,0,0,5,0,1,790,0,292,29,19,63,5,70,0,4,707,225,12.0
Sylvester Williams,7809,DI,LAC,5,2,0,,0,0,27,0,0,60.0,66.9,80.8,65.2,62.6,43.7,0,1,0,0,,14.3,1,0,0,0.0,0,0,0,0,0,0,63,63,43,20,0,0,0,0,31,32,0,1,4,0,0,1,0,0,0,
Alec Ogletree,7811,LB,NYG,13,15,1,86.5,0,1,21,0,0,55.0,55.6,63.2,76.7,50.0,49.5,3,9,0,1,42,13.5,12,3,3,116.3,45,2,0,767,0,418,850,48,0,0,48,0,1,802,83,349,34,27,62,5,52,14,4,399,244,8.9
Johnathan Cyprien,7814,S,ATL,5,0,0,0.0,0,0,2,0,0,41.3,43.2,73.9,59.4,65.6,79.0,0,0,0,0,,0.0,0,0,1,39.6,0,0,0,22,0,26,39,1,0,0,1,0,13,38,1,12,3,1,4,0,1,0,0,0,0,
Darius Slay,7817,CB,DET,14,3,0,58.3,1,0,11,1,0,56.9,56.4,88.8,,48.5,70.4,0,1,0,2,44,8.5,4,8,7,86.9,49,0,0,29,678,523,858,7,0,0,7,0,4,851,0,335,140,7,40,0,84,1,3,689,130,14.1
Manti Te'o,7819,LB,NO,2,0,0,,0,0,20,0,0,66.6,49.7,74.7,52.6,44.6,48.1,1,0,0,0,,16.7,1,0,0,0.0,0,0,0,33,0,14,34,1,0,0,1,0,0,33,4,16,0,1,5,0,0,1,0,0,0,
Tank Carradine,7821,DI,MIA,1,2,0,,0,0,17,0,0,60.1,64.8,76.7,61.4,62.3,70.1,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,30,30,0,16,12,2,0,0,10,19,0,2,1,0,0,1,0,0,0,
Kawann Short,7825,DI,CAR,2,0,0,,0,0,5,0,0,,73.6,79.8,74.3,64.4,71.5,3,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,76,76,17,43,4,12,0,0,38,38,0,3,4,1,0,4,0,0,0,
Kevin Minter,7826,LB,TB,10,3,0,80.0,0,0,30,0,0,57.2,65.2,23.3,74.3,68.4,58.7,1,11,0,0,41,15.6,5,1,1,105.6,16,0,0,254,0,146,275,6,0,0,6,0,1,269,56,73,13,16,24,2,20,12,0,187,86,11.7
Kiko Alonso,7827,LB,NO,12,6,0,61.1,0,0,20,0,0,69.1,70.9,82.1,61.2,68.0,66.0,2,5,0,0,14,11.8,4,1,0,69.4,11,0,0,244,0,153,285,28,0,0,28,0,1,257,47,85,12,14,24,3,18,7,0,71,27,6.5
Johnathan Hankins,7830,DI,OAK,16,15,1,,2,0,23,0,0,55.0,63.7,27.0,59.5,70.2,29.9,6,14,0,0,,13.5,7,0,6,0.0,0,2,0,1,0,1,670,668,308,336,0,24,0,2,348,321,1,25,30,7,0,22,0,0,0,
Jon Bostic,7831,LB,WAS,16,24,0,78.8,0,0,32,0,0,63.7,55.9,64.7,56.2,48.4,72.7,4,6,0,1,40,9.6,11,1,1,107.2,52,1,0,960,3,535,1031,28,0,0,28,0,8,1003,58,438,32,40,79,3,66,11,3,502,284,9.7
Jamie Collins Sr.,7833,LB,NE,16,16,2,77.4,0,3,19,1,0,74.8,75.8,90.7,77.7,58.8,37.3,3,21,1,3,25,19.5,16,2,0,51.7,24,8,0,420,10,343,813,324,0,0,324,0,5,489,189,281,54,40,50,6,31,32,0,184,139,7.7
Margus Hunt,7834,DI,IND,16,3,0,100.0,0,0,14,0,0,55.6,51.0,57.0,51.3,56.8,27.7,1,6,0,0,11,17.4,4,0,2,108.3,2,0,0,0,1,8,451,449,29,373,0,47,0,2,236,207,0,10,16,0,2,7,0,20,13,10.0
Jamar Taylor,7835,CB,ATL,11,0,0,66.7,1,0,2,0,0,44.3,42.4,83.1,41.7,49.1,61.4,0,1,0,0,26,13.0,3,3,3,97.2,28,0,0,6,10,178,215,2,0,0,2,0,1,213,20,17,195,3,20,0,42,1,1,319,152,11.4
D.J. Swearinger Sr.,7838,S,NO,9,6,0,68.0,0,0,20,0,0,42.0,52.1,81.9,58.3,72.8,60.7,2,2,0,0,69,13.2,7,2,0,146.3,17,0,0,173,10,261,484,42,0,0,42,0,202,442,20,203,57,8,40,1,25,4,4,288,152,16.9
Travis Kelce,7844,TE,KC,1,0,0,,2,0,16,0,0,60.0,60.0,62.9,,,,0,0,0,0,,,0,0,9,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
Tyrann Mathieu,7850,S,KC,16,8,1,67.1,1,0,16,0,0,81.6,75.3,51.5,60.5,59.5,57.0,1,4,0,4,26,13.2,12,6,3,67.5,51,2,0,316,27,627,1080,83,0,0,83,0,171,997,53,400,483,23,71,3,76,7,2,414,265,8.1
Blidi Wreh-Wilson,7851,CB,ATL,12,3,0,51.4,0,0,2,0,0,64.0,64.4,83.8,,61.4,50.7,0,0,0,0,42,16.1,5,6,1,95.2,18,0,0,22,268,237,336,1,0,0,1,0,0,335,0,99,44,5,23,0,35,0,2,262,99,14.6
Damontre Moore,7862,ED,SF,2,0,0,,0,1,28,0,0,77.2,75.0,12.1,71.2,55.7,34.7,1,6,0,0,,16.7,1,0,1,0.0,0,0,0,0,0,0,55,55,0,1,53,1,0,0,37,18,0,4,5,0,0,7,0,0,0,
John Jenkins,7863,DI,MIA,16,8,1,,0,0,17,0,0,58.7,70.7,86.7,70.3,65.1,54.0,1,10,0,0,,9.5,4,0,0,0.0,0,1,0,2,0,2,480,478,158,280,3,37,0,2,204,274,0,21,30,1,0,12,0,0,0,
Logan Ryan,7864,CB,TEN,16,24,0,70.2,4,3,31,0,0,60.6,64.9,68.5,77.7,69.1,61.8,3,5,0,4,63,13.7,17,11,10,97.8,80,5,0,152,215,663,1098,19,0,0,19,0,17,1079,46,389,695,40,83,2,114,13,6,940,426,11.8
Shawn Williams,7865,S,CIN,16,12,0,72.3,0,0,7,0,0,51.0,54.5,82.2,57.3,58.8,42.3,3,4,0,1,49,17.8,23,2,0,99.2,34,1,0,639,41,509,1002,53,0,0,53,0,172,949,54,439,97,35,94,5,47,8,1,435,173,12.8
Kayvon Webster,7871,CB,WAS,2,0,0,70.0,1,0,32,0,0,65.0,61.0,79.3,,39.3,53.8,0,0,0,0,51,14.3,1,2,1,145.8,7,0,0,2,91,61,97,0,0,0,0,0,1,97,0,36,3,1,6,1,10,0,1,150,106,21.4
Duron Harmon,7872,S,NE,16,4,1,55.6,0,0,19,0,0,74.7,73.7,86.3,59.6,65.1,52.8,2,2,0,2,29,16.7,5,2,0,33.8,5,0,0,129,13,443,657,14,0,0,14,0,476,643,25,189,25,4,21,1,9,4,0,54,9,10.8
Brandon Williams,7875,DI,BLT,14,15,0,,0,0,3,1,0,54.3,68.7,59.8,56.9,76.9,62.8,5,7,0,0,,5.4,2,0,3,0.0,0,1,0,3,0,4,525,522,114,385,0,23,0,3,319,202,0,13,20,1,0,13,0,0,0,
Akeem Spence,7882,DI,JAX,15,3,0,100.0,0,0,15,0,0,56.0,49.2,18.0,52.5,58.3,48.4,1,4,0,0,26,11.1,2,0,4,118.8,1,0,0,0,0,4,369,369,29,294,0,46,0,0,179,186,0,8,13,0,1,5,0,26,12,26.0
Alex Okafor,7885,ED,KC,10,5,1,75.0,1,0,16,0,0,66.8,48.2,73.8,54.2,39.6,73.6,4,12,0,0,7,11.1,2,0,2,83.3,3,5,0,14,0,28,421,404,1,1,385,17,0,17,248,145,3,11,11,0,4,21,0,18,1,6.0
B.W. Webb,7896,CB,CIN,15,4,0,60.3,1,0,7,0,0,54.5,55.7,63.5,46.4,64.0,65.0,0,1,0,1,79,5.0,2,2,6,113.3,38,0,0,64,562,498,834,16,0,0,16,0,1,818,8,328,191,5,34,1,63,1,4,702,282,18.5
William Gholston,7908,DI,TB,16,9,2,,0,0,30,0,0,60.4,69.3,72.9,64.9,67.0,69.4,6,12,0,0,,6.7,3,0,1,0.0,0,2,0,2,0,0,493,490,30,210,91,159,0,3,273,220,0,26,33,5,0,20,0,0,0,
John Simon,7911,ED,NE,16,10,2,50.0,0,1,19,0,0,90.0,73.3,70.6,61.1,69.8,65.6,3,15,0,1,1,9.8,4,1,1,56.3,1,4,0,8,0,32,481,465,0,0,465,0,0,16,236,213,8,19,27,0,2,22,1,1,0,1.0
A.J. Klein,7930,LB,NO,15,9,1,82.4,2,1,20,1,0,46.2,47.8,65.9,66.6,48.1,47.7,2,8,1,1,35,14.7,10,0,3,120.3,42,3,0,577,3,398,754,128,0,0,128,0,4,626,90,266,42,29,49,4,51,13,4,436,196,10.4
Micah Hyde,7941,S,BUF,16,15,0,63.3,0,2,4,1,0,80.9,79.5,88.0,54.7,73.3,79.7,1,3,0,1,34,10.1,8,1,0,80.1,19,0,0,263,6,602,969,35,0,0,35,0,525,934,14,353,139,15,56,1,30,4,1,202,73,10.6
Kenjon Barner,7963,HB,ATL,2,0,0,,0,0,2,0,0,65.7,68.3,62.9,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,
Rex Burkhead,7971,HB,NE,1,0,0,,1,0,19,0,0,,60.0,65.0,60.0,,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Stacy McGee,7987,DI,CAR,4,0,0,,0,0,5,0,0,,53.4,81.8,69.2,44.5,70.2,0,2,0,0,,0.0,0,0,0,0.0,0,1,0,2,0,0,93,91,44,46,0,1,0,2,39,54,0,1,1,0,0,3,0,0,0,
Vince Williams,7988,LB,PIT,14,13,0,93.8,0,0,25,0,0,69.8,76.2,42.7,78.4,69.5,63.3,7,9,0,0,21,13.5,7,1,1,111.7,15,3,0,325,2,138,397,31,0,0,31,0,0,366,56,203,39,25,32,4,16,19,1,93,38,6.2
Jordan Poyer,8000,S,BUF,16,25,0,77.3,0,3,4,3,0,70.1,74.2,86.1,65.8,76.1,71.8,0,5,0,2,61,8.7,10,0,1,111.9,17,1,0,363,18,586,977,59,0,0,59,0,462,918,32,359,74,30,80,3,22,6,3,231,80,13.6
Nick Williams,8006,DI,CHI,16,11,2,,0,0,6,2,0,64.2,67.7,60.6,62.6,67.8,65.0,3,12,0,0,,5.4,2,0,2,0.0,0,6,0,2,0,3,532,529,151,308,9,61,0,3,292,237,0,26,24,0,0,21,0,0,0,
Kemal Ishmael,8026,S,ATL,11,9,0,82.4,0,1,2,0,0,45.2,54.3,81.1,66.4,66.5,59.8,0,2,0,0,30,11.1,5,0,0,122.3,14,0,0,152,11,131,282,42,0,0,42,0,32,240,5,146,44,14,31,4,17,2,1,147,50,10.5
Damion Square,8042,DI,LAC,16,8,1,0.0,1,0,27,0,0,85.9,63.1,72.0,55.5,60.2,51.7,2,3,0,0,,6.7,2,1,1,39.6,0,0,0,0,0,2,402,402,225,139,21,17,0,0,194,206,0,12,20,1,1,5,0,0,0,
Daren Bates,8077,LB,TEN,5,1,0,100.0,0,0,31,0,0,36.7,40.1,71.4,58.2,65.1,38.5,0,0,0,0,15,0.0,0,0,0,118.8,1,0,0,10,0,6,13,0,0,0,0,0,0,13,2,5,1,1,1,0,1,0,0,15,14,15.0
Ezekiel Ansah,8094,ED,SEA,11,2,2,0.0,1,2,29,2,0,83.0,59.0,35.4,56.9,53.5,34.1,5,11,0,0,,25.0,5,1,3,39.6,0,3,0,1,0,22,338,336,0,1,309,26,0,2,247,69,1,10,13,2,3,19,0,0,0,
Rontez Miles,8102,S,NYJ,5,0,0,,0,0,22,0,0,70.8,72.4,71.9,58.4,60.0,77.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,7,0,15,19,2,0,0,2,0,9,17,1,3,1,0,2,0,0,0,0,0,0,
A.J. Bouye,8110,CB,JAX,14,5,0,65.0,2,0,15,0,0,55.4,58.4,88.7,,67.6,69.0,0,0,0,1,65,9.0,6,7,5,103.8,52,0,0,58,791,562,931,16,0,0,16,0,8,915,0,369,58,10,56,1,80,0,3,772,298,14.8
Jahleel Addae,8117,LB,HST,16,8,0,73.3,0,0,13,0,0,62.4,63.0,48.8,51.9,69.2,62.5,0,6,0,2,52,10.6,5,1,3,83.9,22,0,0,185,20,337,520,22,0,0,22,0,222,498,27,156,71,12,34,0,30,6,1,269,131,12.2
Lerentee McCray,8159,ED,JAX,8,1,0,0.0,0,0,15,0,0,67.2,67.1,81.3,56.7,66.7,74.3,0,2,0,0,,0.0,0,0,0,39.6,0,0,0,7,0,1,61,54,0,0,54,0,0,7,42,18,0,3,3,0,1,2,0,0,0,
